"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"DUSP10",9.08660373562102e-16,0.949471386255539,0.156,0.075,1.81186878488283e-11,"DUSP10"
"NFATC3",1.77990379964735e-23,-0.94935266396672,0.169,0.268,3.54912817649681e-19,"NFATC3"
"MYL6B",8.99313727527332e-14,0.949204832523806,0.123,0.056,1.7932315726895e-09,"MYL6B"
"RBPMS",9.22872629679553e-17,0.948181250287005,0.184,0.092,1.84020802358103e-12,"RBPMS"
"DDIT3",9.43161486725554e-42,0.948123568711697,0.353,0.168,1.88066400453075e-37,"DDIT3"
"BRAF",4.79698444267702e-25,-0.948079848246992,0.195,0.298,9.56518697869797e-21,"BRAF"
"NARS2",1.58979672840883e-13,-0.947461174640202,0.078,0.135,3.1700546764472e-09,"NARS2"
"TESK1",2.74280245460154e-09,0.947054290102096,0.104,0.055,5.46914809447547e-05,"TESK1"
"DENND4A",5.83210485921699e-49,-0.947039655106845,0.357,0.499,1.16292170892787e-44,"DENND4A"
"RTN1",1.60987143840753e-32,-0.944706916996815,0.207,0.333,3.21008364818461e-28,"RTN1"
"WDR18",4.79628131237606e-14,0.944544028143662,0.12,0.053,9.56378493687787e-10,"WDR18"
"ALS2",1.62116857048938e-10,-0.944468856154765,0.078,0.127,3.23261012955582e-06,"ALS2"
"FOSB",9.11470214225652e-97,0.944240675485834,0.659,0.372,1.81747160716595e-92,"FOSB"
"CLASP2",1.812409394437e-26,-0.943783089496638,0.192,0.301,3.61394433250737e-22,"CLASP2"
"LSM2",1.37226989089237e-13,0.942822933803255,0.169,0.093,2.7363061624394e-09,"LSM2"
"BIRC6",2.7583314755338e-50,-0.942410500833194,0.322,0.477,5.50011296221439e-46,"BIRC6"
"TIPARP",6.24873526089565e-38,0.942266952430058,0.368,0.194,1.24599781102259e-33,"TIPARP"
"ATP11B",3.23646280740235e-23,-0.939530229995996,0.146,0.241,6.45350683796028e-19,"ATP11B"
"PTAR1",4.28796645953523e-17,-0.938822665693681,0.143,0.221,8.55020512031325e-13,"PTAR1"
"SCFD1",5.3924629660025e-27,-0.93847143485284,0.176,0.284,1.0752571154209e-22,"SCFD1"
"MDFIC",1.46408660883657e-12,-0.938433974704395,0.09,0.148,2.91938869802012e-08,"MDFIC"
"USP40",8.72583439514771e-11,-0.938374221917178,0.12,0.176,1.73993137839245e-06,"USP40"
"XPO4",4.67056507691039e-21,-0.938343876493786,0.129,0.218,9.31310676335931e-17,"XPO4"
"ZDHHC14",1.32281005289231e-25,-0.937923893075367,0.24,0.34,2.63768324546727e-21,"ZDHHC14"
"UBE3C",3.2282501396294e-24,-0.93767713260608,0.164,0.264,6.43713077842103e-20,"UBE3C"
"QSOX1",3.89344178267134e-11,0.936695188421437,0.248,0.17,7.76352291464665e-07,"QSOX1"
"DNAJC24",1.97083081012958e-14,-0.936311867819535,0.094,0.158,3.92983663539838e-10,"DNAJC24"
"EPB41L4A-AS1",5.18724670185363e-13,0.93564981054203,0.128,0.062,1.03433699234961e-08,"EPB41L4A-AS1"
"XPR1",4.45264203537708e-19,-0.935213752847634,0.14,0.222,8.8785682185419e-15,"XPR1"
"LYST",4.69612266457487e-39,-0.934894269467545,0.26,0.4,9.36406859316228e-35,"LYST"
"IFI6",1.64942644125668e-65,0.932176405647696,0.545,0.289,3.28895632386581e-61,"IFI6"
"ZNF100",1.86794949685861e-17,-0.932128185406775,0.077,0.145,3.72469129673606e-13,"ZNF100"
"CASP7",1.33886165047714e-12,0.932057133577676,0.136,0.068,2.66969013105142e-08,"CASP7"
"TTC23",2.52245057489524e-12,-0.931460483123658,0.069,0.121,5.02976644634111e-08,"TTC23"
"DCUN1D4",6.02782903154355e-12,-0.930725523115759,0.079,0.132,1.20194910888978e-07,"DCUN1D4"
"NCOA2",1.18553210768299e-40,-0.929959666431279,0.308,0.44,2.36395102271988e-36,"NCOA2"
"GPRC5B",1.44501129155215e-14,0.929863317932385,0.142,0.068,2.88135251535499e-10,"GPRC5B"
"TSPYL2",1.45900287055075e-27,0.929624617336671,0.234,0.104,2.9092517238782e-23,"TSPYL2"
"SOBP",1.54617206183581e-16,-0.929236279189559,0.161,0.237,3.0830670913006e-12,"SOBP"
"CDK6",2.11340157706133e-14,-0.929049741802581,0.088,0.152,4.2141227446603e-10,"CDK6"
"TSPAN4",5.71970872383182e-74,0.928826257099891,0.556,0.281,1.14050991953207e-69,"TSPAN4"
"SCLT1",1.50237293441301e-19,-0.928373564389369,0.154,0.242,2.99573163121954e-15,"SCLT1"
"NFKBID",3.16585723536691e-39,0.928227121950099,0.385,0.212,6.31271932732163e-35,"NFKBID"
"CCDC91",1.81278687273768e-39,-0.928158957106657,0.278,0.416,3.61469702423893e-35,"CCDC91"
"VPS45",3.14920822670013e-17,-0.927099734178635,0.123,0.2,6.27952120404007e-13,"VPS45"
"FRYL",8.43290011661953e-31,-0.92592487197963,0.248,0.367,1.68152028325393e-26,"FRYL"
"NEK1",3.87245263637752e-17,-0.925876763869876,0.117,0.193,7.72167055693677e-13,"NEK1"
"PARP15",1.75564186259012e-11,-0.925855689986441,0.12,0.177,3.5007498740047e-07,"PARP15"
"TMEM144",1.07095415681345e-27,-0.925781147145133,0.194,0.306,2.13548258868601e-23,"TMEM144"
"ACBD6",6.13837305479344e-24,-0.924554095063923,0.172,0.273,1.22399158712581e-19,"ACBD6"
"ARMC2",2.9444006839129e-13,-0.924213529452883,0.13,0.195,5.87113496372233e-09,"ARMC2"
"TMEM164",4.32736509390612e-12,-0.924108410646975,0.068,0.12,8.62876599724881e-08,"TMEM164"
"LRCH3",8.015642096601e-24,-0.92359504484007,0.159,0.259,1.59831903406224e-19,"LRCH3"
"TYMP",1.0215610106522e-62,0.922658558161264,0.523,0.281,2.03699265524049e-58,"TYMP"
"POLI",2.90995809318929e-09,-0.921390260578215,0.069,0.112,5.80245643781944e-05,"POLI"
"TRAF3",3.33888861802644e-22,-0.920217424447223,0.144,0.237,6.65774390434472e-18,"TRAF3"
"TSPAN5",3.63690338621253e-10,-0.91965799840612,0.057,0.101,7.25198535210779e-06,"TSPAN5"
"ANKS1A",4.95596164944181e-48,-0.919217325701696,0.368,0.508,9.88218752898696e-44,"ANKS1A"
"DOCK2",1.44109718297462e-70,-0.91881417151342,0.387,0.569,2.8735477828514e-66,"DOCK2"
"GPX3",6.01847493633374e-14,0.918637596111734,0.157,0.081,1.20008390230495e-09,"GPX3"
"SIK3",7.81767824902506e-24,-0.918365723181783,0.196,0.304,1.5588450428556e-19,"SIK3"
"BICD1",4.06155309446613e-27,-0.918138226707783,0.248,0.354,8.09873687036547e-23,"BICD1"
"PEAK1",3.65020792337024e-41,-0.91813632154888,0.45,0.549,7.27851459920025e-37,"PEAK1"
"IL18",1.97547894536645e-28,0.918116925093037,0.282,0.142,3.93910501706071e-24,"IL18"
"SHPRH",2.61189564422301e-24,-0.917288173146071,0.182,0.287,5.20811991458067e-20,"SHPRH"
"MTHFD1L",2.84314104910401e-19,-0.916904476277674,0.133,0.216,5.6692232519134e-15,"MTHFD1L"
"MAPKAP1",9.87272011359938e-32,-0.916773024562303,0.199,0.32,1.96862039065172e-27,"MAPKAP1"
"MITF",3.19651596997202e-23,-0.916460161483331,0.335,0.413,6.37385284412421e-19,"MITF"
"MAFF",2.09945813876768e-31,0.914156769578431,0.321,0.168,4.18631952870276e-27,"MAFF"
"UBR5",6.43671403143358e-27,-0.913805478016866,0.204,0.314,1.28348077786786e-22,"UBR5"
"KIF13A",2.30019498043972e-14,-0.912877921282304,0.142,0.211,4.5865887909968e-10,"KIF13A"
"MAP4K5",1.06248331683514e-15,-0.912868751372918,0.103,0.172,2.11859173376926e-11,"MAP4K5"
"AMBRA1",9.89382264019712e-19,-0.911893808603053,0.131,0.212,1.97282823445531e-14,"AMBRA1"
"EXOC2",4.23462468662318e-20,-0.91186394229069,0.093,0.172,8.44384162512662e-16,"EXOC2"
"LRRC28",5.60036726007748e-25,-0.91180208654361,0.163,0.266,1.11671323165945e-20,"LRRC28"
"ANKRD44",8.45814944976194e-31,-0.911703171853634,0.262,0.38,1.68655500028253e-26,"ANKRD44"
"TP53INP2",1.22568559884577e-12,0.911482735907282,0.116,0.054,2.44401708409848e-08,"TP53INP2"
"RYR1",4.66493687840301e-22,-0.907868606449476,0.206,0.301,9.3018841355356e-18,"RYR1"
"SOCS3",8.18079273167827e-54,0.907081991768,0.446,0.219,1.63125007069665e-49,"SOCS3"
"SLC35B2",6.53919151142243e-12,0.906225236711813,0.167,0.095,1.30391478737763e-07,"SLC35B2"
"MFAP3",8.66330727148996e-11,-0.906074481906081,0.068,0.116,1.7274634699351e-06,"MFAP3"
"CWC27",1.42720354760965e-22,-0.905178195158881,0.142,0.236,2.84584387393365e-18,"CWC27"
"PARP10",2.69540485911878e-16,0.904278905992725,0.16,0.076,5.37463728908285e-12,"PARP10"
"MOSMO",1.14836686925034e-11,-0.904127714942675,0.088,0.143,2.28984353728519e-07,"MOSMO"
"GSDMD",5.86952367360142e-21,0.903368586275787,0.254,0.139,1.17038302051612e-16,"GSDMD"
"PACS1",5.51645359280033e-26,-0.903173542444415,0.186,0.295,1.09998084640439e-21,"PACS1"
"ENOX2",2.75946720836285e-19,-0.90310110452862,0.135,0.22,5.50237761347553e-15,"ENOX2"
"USP51",1.14945311685251e-15,0.902980789327926,0.146,0.068,2.2920095150039e-11,"USP51"
"CYTL1",2.01712594311886e-14,-0.901420528435736,0.079,0.142,4.02214913057901e-10,"CYTL1"
"SIPA1L1",4.96758928830311e-06,-0.90052348720224,0.08,0.114,0.099053730408764,"SIPA1L1"
"NT5C2",9.42751679129886e-27,-0.900200215391868,0.251,0.357,1.87984684818499e-22,"NT5C2"
"CDC14A",1.0672832839399e-12,-0.899101463505968,0.135,0.201,2.12816286817617e-08,"CDC14A"
"CDK17",2.90445460350288e-20,-0.898879364868323,0.163,0.252,5.79148247938475e-16,"CDK17"
"ZFY",1.17665107647193e-13,0.898672548839405,0.149,0.075,2.34624224648503e-09,"ZFY"
"TTBK2",2.66064719269129e-14,-0.898009336047856,0.157,0.227,5.30533050222643e-10,"TTBK2"
"GSDME",3.46258346567708e-12,0.897887834018549,0.13,0.065,6.90439143056009e-08,"GSDME"
"SMG6",4.53413857669774e-24,-0.896906171394239,0.154,0.254,9.0410723219353e-20,"SMG6"
"LCORL",2.28554361451267e-26,-0.896364934428025,0.22,0.329,4.55737396733827e-22,"LCORL"
"KANSL1",1.08534229426406e-30,-0.896335923778087,0.254,0.372,2.16417253476254e-26,"KANSL1"
"INSIG1",4.7576212762396e-20,0.896073669207995,0.206,0.104,9.48669682482176e-16,"INSIG1"
"CNTLN",4.72335077978629e-27,-0.895899496076548,0.204,0.314,9.41836145489387e-23,"CNTLN"
"TOM1L2",4.71215015526716e-05,-0.895876977639112,0.072,0.101,0.939602740960271,"TOM1L2"
"MNAT1",3.17245142284889e-15,-0.894872933522767,0.116,0.186,6.32586813716068e-11,"MNAT1"
"FCGR3A",1.32274163770517e-57,-0.894497460795759,0.345,0.544,2.63754682558411e-53,"FCGR3A"
"SENP7",5.79952923465936e-30,-0.893534770711211,0.239,0.356,1.15642612939108e-25,"SENP7"
"CDKL5",1.34552848300111e-08,-0.893075366756243,0.071,0.112,0.000268298379510422,"CDKL5"
"OAS3",4.29532129315626e-23,0.892144311779255,0.166,0.065,8.56487065855359e-19,"OAS3"
"THUMPD2",6.7526339535942e-14,-0.891883933626852,0.111,0.177,1.34647521034668e-09,"THUMPD2"
"DDX10",2.59686237928436e-12,-0.89173181827574,0.108,0.168,5.17814358429301e-08,"DDX10"
"KCNAB1",2.53435684272159e-14,-0.891719325268834,0.102,0.17,5.05350754438685e-10,"KCNAB1"
"EFCAB11",6.63591938284023e-09,-0.891450590899185,0.061,0.103,0.000132320232493834,"EFCAB11"
"TMEM14C",1.46797721376219e-45,0.890636224290911,0.502,0.306,2.92714656424181e-41,"TMEM14C"
"SNX29",6.74955078645695e-40,-0.89033638861908,0.376,0.495,1.34586042681952e-35,"SNX29"
"AP1S1",1.39321443064822e-13,0.89014091498671,0.135,0.067,2.77806957471256e-09,"AP1S1"
"ABHD18",3.93477256093596e-16,-0.889823288743443,0.129,0.203,7.84593648650631e-12,"ABHD18"
"ENAH",1.48967761324926e-19,0.889510951513529,0.214,0.111,2.97041716081902e-15,"ENAH"
"MBOAT7",1.62358645513121e-06,0.88927674565995,0.122,0.079,0.0323743139153164,"MBOAT7"
"AP3S2",9.33181533316988e-17,-0.888019596340571,0.094,0.165,1.86076397743407e-12,"AP3S2"
"TOB2",2.39913372722042e-38,0.887741082806109,0.361,0.181,4.78387265207752e-34,"TOB2"
"KSR1",1.742647773063e-11,-0.886704781033209,0.084,0.137,3.47483965948761e-07,"KSR1"
"METTL8",2.47763710690783e-08,-0.886006733127774,0.064,0.103,0.000494040839117421,"METTL8"
"NEURL2",1.90939766056221e-13,-0.885722445012409,0.144,0.211,3.80733893516105e-09,"NEURL2"
"POLG2",9.19050753368451e-21,0.885214587366129,0.249,0.136,1.83258720221669e-16,"POLG2"
"TPRG1L",3.53117133247441e-11,0.885052441266706,0.149,0.083,7.04115563695397e-07,"TPRG1L"
"RNF103",5.21313665066606e-17,0.884976325002517,0.213,0.116,1.03949944814281e-12,"RNF103"
"FOXK1",6.27502482071843e-08,-0.884636427026874,0.065,0.103,0.00125123994925125,"FOXK1"
"SYNJ1",4.36954094952327e-24,-0.884539501004677,0.185,0.287,8.71286465334939e-20,"SYNJ1"
"TET3",1.97475054414441e-21,-0.884511974135864,0.194,0.289,3.93765258502395e-17,"TET3"
"FRMD4A",2.97253173972037e-41,-0.884507516583889,0.322,0.466,5.92722828900243e-37,"FRMD4A"
"TRMT13",2.95321805548753e-11,-0.884262583360989,0.07,0.12,5.88871680264214e-07,"TRMT13"
"FCGBP",3.92730876027837e-15,-0.884147937892461,0.075,0.139,7.83105366799507e-11,"FCGBP"
"UIMC1",4.08280593368583e-13,-0.882931451518203,0.078,0.134,8.14111503176955e-09,"UIMC1"
"C5AR1",6.89142271636035e-50,0.881832925418808,0.485,0.269,1.37414968964225e-45,"C5AR1"
"CLEC2D",4.4196090511241e-15,-0.881250750518519,0.114,0.183,8.81270044794146e-11,"CLEC2D"
"ZNF544",1.21333555055855e-14,-0.880847549051884,0.056,0.112,2.41939108781376e-10,"ZNF544"
"ITCH",1.23350056046787e-27,-0.880659972169131,0.188,0.3,2.45960011757294e-23,"ITCH"
"PLEKHM3",1.04593592649274e-10,-0.880066764224988,0.085,0.136,2.08559623742653e-06,"PLEKHM3"
"ZMYM4",7.77955884031297e-26,-0.87974913083869,0.206,0.314,1.55124403275841e-21,"ZMYM4"
"KRT18",1.11162035956512e-22,0.879719443484069,0.297,0.175,2.21657099697285e-18,"KRT18"
"ESYT1",1.09719705218881e-19,0.8796781678883,0.203,0.101,2.18781092206448e-15,"ESYT1"
"PKD2",7.13919700547584e-22,-0.879644609545582,0.153,0.247,1.42355588289188e-17,"PKD2"
"TAF2",9.62303460497772e-15,-0.879615893687656,0.127,0.196,1.91883310023256e-10,"TAF2"
"GNAQ",4.08871407711091e-53,-0.879379842131888,0.406,0.546,8.15289586975915e-49,"GNAQ"
"ATRN",7.88966806985462e-36,-0.879153472767044,0.224,0.36,1.57319981312901e-31,"ATRN"
"PAGR1",7.67729426655168e-06,0.87908893465377,0.112,0.073,0.15308524767504,"PAGR1"
"AGO4",5.66466282916923e-38,-0.878921411320123,0.238,0.376,1.12953376813635e-33,"AGO4"
"ZDHHC17",8.44115487626486e-16,-0.878895080512681,0.124,0.196,1.68316628232721e-11,"ZDHHC17"
"ANAPC13",1.86582975025457e-17,0.877821465514408,0.194,0.1,3.7204645220076e-13,"ANAPC13"
"HMGCS1",7.08182284710866e-16,0.877755646079848,0.184,0.095,1.41211547571347e-11,"HMGCS1"
"ARHGAP17",8.29843754066042e-28,-0.877729404342447,0.173,0.285,1.65470844560769e-23,"ARHGAP17"
"TUBA1C",4.96829222094534e-44,0.87771785791454,0.417,0.221,9.906774688565e-40,"TUBA1C"
"POC1B",8.46897829169989e-14,-0.877179905276168,0.066,0.122,1.68871427136496e-09,"POC1B"
"BRWD3",7.28639566651087e-13,-0.876243838200126,0.132,0.197,1.45290729590227e-08,"BRWD3"
"OSBPL6",4.3162541325333e-11,-0.875508842001662,0.091,0.145,8.6066107402714e-07,"OSBPL6"
"ATG2A",5.89683913694895e-12,0.875333185294348,0.112,0.053,1.17582972390762e-07,"ATG2A"
"ANAPC1",3.31903533444525e-09,-0.874801453438601,0.073,0.117,6.61815645688383e-05,"ANAPC1"
"PUF60",2.36220814937024e-11,0.87445498736553,0.15,0.083,4.71024304984425e-07,"PUF60"
"TOMM40L",1.70425055738017e-08,0.874363868929525,0.103,0.056,0.000339827561141605,"TOMM40L"
"SCAF1",5.97163152906758e-11,0.873770088199543,0.149,0.084,1.19074332689608e-06,"SCAF1"
"TYW1",1.682814189504e-13,-0.873319596388818,0.1,0.162,3.35553149387097e-09,"TYW1"
"NF1",3.20302438086149e-32,-0.873313387651672,0.262,0.384,6.38683061543781e-28,"NF1"
"WRN",2.84992100879097e-10,-0.872205517802803,0.086,0.135,5.68274249152919e-06,"WRN"
"IKZF1",8.34644206126677e-37,-0.871926455739871,0.281,0.415,1.66428054701659e-32,"IKZF1"
"PIK3R2",1.29963890616606e-09,0.8714084849665,0.112,0.059,2.59147997889513e-05,"PIK3R2"
"FMNL2",7.56155846573517e-34,-0.870418294397236,0.337,0.449,1.50777475806759e-29,"FMNL2"
"SLC28A1",2.0354310770649e-17,0.870222384520255,0.201,0.107,4.05864956766741e-13,"SLC28A1"
"ZSWIM6",3.5160137490189e-36,-0.86990746309793,0.443,0.526,7.01093141554369e-32,"ZSWIM6"
"HSPA1A",9.89241074160058e-80,0.869619650780148,0.673,0.395,1.97254670187516e-75,"HSPA1A"
"NCK1-DT",3.30034106642772e-16,-0.869379450821113,0.057,0.116,6.58088008645688e-12,"NCK1-DT"
"RNF38",5.90310829808209e-20,-0.86901575935995,0.151,0.239,1.17707979463757e-15,"RNF38"
"SLC23A2",1.64075920220274e-12,-0.868922239450847,0.111,0.172,3.27167384919225e-08,"SLC23A2"
"CFAP20",3.35545571827282e-15,0.868326195751023,0.13,0.057,6.690778702236e-11,"CFAP20"
"CD36",1.2095607236964e-175,-0.867891156408992,0.735,0.894,2.41186408305062e-171,"CD36"
"FAM53B",1.34201292577373e-21,-0.866941420548577,0.135,0.229,2.67597377399281e-17,"FAM53B"
"USP3",3.22986245201777e-23,-0.866018822191799,0.22,0.321,6.44034572932343e-19,"USP3"
"EVI5",1.42662124227667e-41,-0.864884233444778,0.35,0.479,2.84468275709968e-37,"EVI5"
"GAB3",1.1624551888963e-21,-0.864760439660444,0.188,0.283,2.31793564665922e-17,"GAB3"
"SPTBN1",1.45092030624052e-07,0.864531326668508,0.1,0.056,0.0028931350906436,"SPTBN1"
"MRPS12",1.83128547466651e-07,0.864147092363497,0.102,0.059,0.00365158323648501,"MRPS12"
"ATG2B",7.02046047860235e-11,-0.863935561889758,0.078,0.129,1.39987981943331e-06,"ATG2B"
"UBASH3B",6.12938783498685e-19,-0.863928163057322,0.167,0.253,1.22219993429638e-14,"UBASH3B"
"CPLANE1",1.81566164570757e-18,-0.863867100014402,0.146,0.228,3.6204293215409e-14,"CPLANE1"
"TMEM260",7.85584750970217e-14,-0.862956346620182,0.101,0.164,1.56645599343461e-09,"TMEM260"
"HLA-E",2.20111615701931e-78,0.862353979512729,0.68,0.472,4.38902561709651e-74,"HLA-E"
"PLK3",7.88937906173682e-19,0.862288748376812,0.189,0.092,1.57314218491032e-14,"PLK3"
"USP2",1.10862974458752e-07,0.86203718407044,0.1,0.057,0.00221060771070752,"USP2"
"KRT19",6.65367415187707e-18,0.86190346568309,0.244,0.144,1.32674262588429e-13,"KRT19"
"SULT1A1",1.49099905714527e-14,0.861469068689047,0.135,0.063,2.97305211994767e-10,"SULT1A1"
"TXNDC5",4.24229967478091e-08,0.861370515535237,0.15,0.096,0.000845914555151313,"TXNDC5"
"NOP2",9.81527724231058e-13,0.861202291623693,0.126,0.061,1.95716628211673e-08,"NOP2"
"RRAGB",1.35381231019301e-09,-0.861146089284861,0.079,0.126,2.69950174652486e-05,"RRAGB"
"IGF2R",6.9951690122039e-19,0.861021988976098,0.206,0.104,1.39483670103346e-14,"IGF2R"
"NPRL3",7.20366703850691e-10,-0.860434701332529,0.069,0.115,1.43641120747828e-05,"NPRL3"
"NOLC1",6.64151513989699e-16,0.859305921634159,0.161,0.078,1.32431811889546e-11,"NOLC1"
"MAD1L1",1.99030761626397e-15,-0.859277817715356,0.072,0.134,3.96867338683036e-11,"MAD1L1"
"LDHA",9.08234561069923e-26,0.859158682559761,0.354,0.213,1.81101971477343e-21,"LDHA"
"ZNF710",2.30616011735095e-21,-0.859020013994181,0.186,0.279,4.59848327399779e-17,"ZNF710"
"STXBP6",8.89756670211688e-20,-0.858963652320309,0.186,0.278,1.77417480040211e-15,"STXBP6"
"DUSP5",1.50014996521637e-19,0.858473371481896,0.192,0.093,2.99129903064144e-15,"DUSP5"
"ZNF736",1.30298139015108e-13,-0.858194059536656,0.111,0.176,2.59814489196126e-09,"ZNF736"
"STX8",3.41514884492449e-34,-0.857813803731488,0.221,0.356,6.80980679677944e-30,"STX8"
"PDE9A",9.02420770920889e-22,-0.857741701799517,0.113,0.201,1.79942701721625e-17,"PDE9A"
"C2CD3",1.32219571466087e-10,-0.856731671613586,0.087,0.138,2.63645825503378e-06,"C2CD3"
"CHCHD10",1.67676753280492e-34,0.85642887266618,0.437,0.265,3.34347446041302e-30,"CHCHD10"
"SLC7A6",9.27509101892752e-16,-0.855807306027308,0.126,0.199,1.84945314917415e-11,"SLC7A6"
"IRAK3",2.73992015483138e-10,-0.855678941875083,0.096,0.149,5.46340078873377e-06,"IRAK3"
"HECTD2",8.44996251226508e-22,-0.855430610049376,0.195,0.291,1.68492252494566e-17,"HECTD2"
"MLLT10",3.21503699974779e-31,-0.85527347882538,0.275,0.391,6.4107837774971e-27,"MLLT10"
"RPS9",9.04243373559892e-87,0.854392694181052,0.726,0.517,1.80306128687842e-82,"RPS9"
"PTEN",2.59517864308639e-36,-0.854223542789794,0.232,0.371,5.17478621431427e-32,"PTEN"
"ZNF280D",3.13225694634846e-35,-0.853482336795671,0.306,0.431,6.24572035101882e-31,"ZNF280D"
"ABCA5",6.0651262064815e-07,-0.85338938045212,0.065,0.1,0.0120938616557241,"ABCA5"
"MAFK",2.89799749195722e-07,0.852745503947923,0.112,0.067,0.0057786069989627,"MAFK"
"SWT1",2.76873170422473e-08,-0.852458639585947,0.07,0.111,0.000552085101822412,"SWT1"
"NEDD9",8.67786489958132e-15,-0.852409827642289,0.201,0.275,1.73036626097652e-10,"NEDD9"
"SEC24B",5.20287654926295e-21,-0.851949138668327,0.182,0.277,1.03745358392303e-16,"SEC24B"
"SENP5",6.28465572183014e-21,-0.851560365242544,0.149,0.241,1.25316035093293e-16,"SENP5"
"ING1",2.12514952286613e-19,0.851461298393505,0.209,0.106,4.23754814859506e-15,"ING1"
"HILPDA",9.07056083978454e-10,0.851268926038807,0.111,0.057,1.80866983145304e-05,"HILPDA"
"ARMH4",9.27748814880128e-12,-0.851172358906896,0.086,0.142,1.84993113687097e-07,"ARMH4"
"LRRK1",3.23462887122283e-31,-0.850990440798984,0.252,0.374,6.44984996921833e-27,"LRRK1"
"CASK",1.86648462862917e-27,0.850713845215795,0.357,0.208,3.72177034948657e-23,"CASK"
"SS18",6.9641978001409e-15,-0.850556318474874,0.155,0.229,1.3886610413481e-10,"SS18"
"HLA-DRB1",2.95877666839032e-18,0.8502682263706,0.275,0.165,5.89980067677031e-14,"HLA-DRB1"
"CDYL",4.49385899735346e-20,-0.850261998213034,0.209,0.296,8.9607548407228e-16,"CDYL"
"ARHGAP26",5.73580840391024e-35,-0.849861215964917,0.394,0.489,1.1437201957397e-30,"ARHGAP26"
"NUP88",3.41500768036756e-08,-0.849042206206576,0.069,0.109,0.000680952531465292,"NUP88"
"ITPR2",2.54072540609099e-94,-0.848930677139188,0.634,0.751,5.06620645974544e-90,"ITPR2"
"TUBGCP3",2.67853068591902e-18,-0.848581323987355,0.137,0.219,5.34099018772252e-14,"TUBGCP3"
"MIF",1.42354160343362e-48,0.847187048053367,0.572,0.382,2.83854195724665e-44,"MIF"
"STIM1",2.79674747095002e-16,-0.846966392996159,0.136,0.211,5.57671445707435e-12,"STIM1"
"PIAS1",8.87300293027585e-43,-0.846454373489221,0.373,0.501,1.76927678429701e-38,"PIAS1"
"PIK3C3",7.32917936117861e-22,-0.846071625846659,0.161,0.255,1.46143836461901e-17,"PIK3C3"
"MEF2A",2.00004112594832e-52,-0.846050372284768,0.453,0.584,3.98808200514096e-48,"MEF2A"
"KCTD7",3.72086155802959e-07,-0.845412079147614,0.072,0.109,0.00741939794671099,"KCTD7"
"RUFY2",2.00899706273333e-12,-0.845385470029922,0.101,0.161,4.00594014309027e-08,"RUFY2"
"RPH3AL",7.08035514154281e-12,-0.844518771660488,0.082,0.136,1.41182281522364e-07,"RPH3AL"
"RGS14",3.98307884142304e-11,0.843663813375185,0.108,0.052,7.94225920979754e-07,"RGS14"
"CHCHD3",1.29114042368142e-26,-0.843514380394434,0.196,0.308,2.57453400482076e-22,"CHCHD3"
"PXMP2",5.0259711387601e-16,0.843295659607681,0.133,0.058,1.00217864506876e-11,"PXMP2"
"MERTK",2.99630724109591e-24,-0.842421144945309,0.195,0.3,5.97463663874524e-20,"MERTK"
"NUP107",4.90849111138082e-06,-0.842219939847961,0.093,0.128,0.0978753127609336,"NUP107"
"NR2C1",1.37334110553913e-08,-0.841716932747142,0.084,0.128,0.000273844216444502,"NR2C1"
"UHRF2",1.35377817228266e-17,-0.841622047615922,0.131,0.21,2.69943367553162e-13,"UHRF2"
"TUBB4B",6.58723806628298e-52,0.841011955623598,0.449,0.232,1.31349527041683e-47,"TUBB4B"
"PIP4K2A",3.24992899616493e-34,-0.840477170715754,0.277,0.407,6.48035841835287e-30,"PIP4K2A"
"HBG2",4.57387536562721e-11,0.840078450489959,0.279,0.2,9.12030747906066e-07,"HBG2"
"MXI1",1.91535526812663e-10,0.838689906086434,0.139,0.077,3.81921840464449e-06,"MXI1"
"NFKBIE",2.02148840225714e-29,0.837407578469814,0.275,0.132,4.03084787410073e-25,"NFKBIE"
"MRPS27",1.99439571223577e-09,-0.837225167358854,0.084,0.131,3.97682505019812e-05,"MRPS27"
"IFI44L",1.78866004711514e-28,0.837222642949251,0.315,0.168,3.56658813394759e-24,"IFI44L"
"RNASEL",3.19993537266525e-10,0.836820633077108,0.129,0.07,6.38067113309451e-06,"RNASEL"
"PRPF31",8.05787134435452e-09,0.836763199625183,0.127,0.073,0.000160673954606429,"PRPF31"
"PITPNC1",1.76844086502711e-14,-0.835961358973298,0.129,0.198,3.52627108486405e-10,"PITPNC1"
"CES2",6.66548991371782e-14,0.835513820926767,0.15,0.075,1.32909868879533e-09,"CES2"
"RAB13",2.27675230872243e-26,0.835475641200273,0.29,0.152,4.53984410359253e-22,"RAB13"
"PLAUR",4.33099266369042e-35,0.8354055823621,0.376,0.208,8.63599937139869e-31,"PLAUR"
"FBXL4",1.77889178412673e-13,-0.83539874426975,0.112,0.176,3.5471102175487e-09,"FBXL4"
"HERC3",8.03989480525772e-21,-0.834820154358996,0.139,0.229,1.60315502416839e-16,"HERC3"
"MMP14",4.5193281072307e-29,0.834551427273295,0.359,0.203,9.01154024581802e-25,"MMP14"
"CD163L1",1.8237367546938e-41,-0.834206846491673,0.43,0.556,3.63653108885944e-37,"CD163L1"
"MRRF",1.44677763357905e-10,-0.833595444762943,0.083,0.134,2.88487460135663e-06,"MRRF"
