"subtype","dataset","disease_group","UMAP_1","UMAP_2","trimester"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.584030201353385,-1.09596106043858,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.783187279782937,2.91526034840542,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.230487833104775,2.15975228318172,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.768042097173379,0.308585215296326,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.867905756153419,-1.66009816161198,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.466106901250527,0.264856476273117,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.04760790833061,-5.33993002406162,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0947903298514625,0.521758679236946,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.183734809674575,0.803760323609886,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.551810631833718,1.43179968365627,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.07189799316947,-5.17906948557896,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.16892863281791,-5.42457958689732,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.93888951309745,-0.118789967213096,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.25945998200004,-5.45164820185703,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.46437324055259,2.40854147442776,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.439629504762338,1.89033094414669,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.10598289004739,0.434808734740792,"Early"
"Vascular remodeling","Arutyunyan","Normal 1st trimester",0.914505491338418,-6.29291101923985,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.17600207559045,-1.70534225932163,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.0319555901664,0.610765699233589,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.33160935870583,-1.63903864851994,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",3.78420163162772,-7.03078409663242,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.913410236753776,-1.41431733599705,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.19236790172036,-2.07701655856174,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0251578294413825,1.92228237160641,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.511957714639352,1.17156330117184,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0935197972434302,1.04624244936901,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.3749937914985,1.92237726220089,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.433241257749246,1.77928570279079,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.850184460796668,-1.10186430445713,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.14189864166801,-5.37799021235508,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.06468563310082,1.80337027081448,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.25955026379998,0.362189996923981,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.702419648252175,2.21900871762234,"Early"
"Pro-inflammatory","Arutyunyan","Normal 1st trimester",-2.40422891608651,2.80273869999844,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0485262476580878,0.670106504048882,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.354590783200906,0.14810798683363,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.04751122959678,0.599051598395882,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.06179238327567,2.72300652035671,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.30209434994285,1.68510976799923,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-1.39479671946938,-0.609730925474586,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.16282988556449,1.02682170638042,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.138152847371743,1.06040904292065,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.248221648551776,0.781255457486687,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.351564759083345,0.877830777253685,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.37744129791136,1.10386345156628,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",2.0077777005059,-0.0449784808496854,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.488108789243056,0.600830528821526,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.0730987585407952,0.32592086860138,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.12384654053275,-5.24443098536533,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.472030808843925,0.902953717793999,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.943258752741172,0.505965236510811,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.22858680256431,1.3067708350082,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.440753111921,1.72485164174038,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-2.17447458735879,-1.25482698908848,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.412991875477388,1.07029602297741,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.382224617220714,1.16512886055904,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.395811328969643,1.82356444367367,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-2.1667646073478,-1.67064699164432,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.270524797655894,1.00677773722607,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-1.6398554944175,-0.414775874529304,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.715274145521476,1.02075454958874,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.619684731282546,0.518316689815102,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.42063990391071,0.186037998582897,"Early"
"Vascular remodeling","Arutyunyan","Normal 1st trimester",0.497504780374215,-7.74291512003941,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.1212152338845,0.936986241426049,"Early"
"Pro-inflammatory","Arutyunyan","Normal 1st trimester",-1.79081582061227,3.12424186238247,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.659983506120994,-1.1647319459061,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.110168228231118,0.383686635579644,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.23559714325492,0.60242960223156,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.484634647451089,-0.125992652092399,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.122242530502631,2.11494687565762,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.890491852842019,1.73745814331966,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.128510420836761,1.6642645932098,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.44562412270133,1.821763787355,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.321625007011249,0.955016586865959,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.04728960029061,-1.64289804926914,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.895882735334084,0.598678681935845,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.16978336342399,0.814208421792565,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.51133061417167,0.641987536038933,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.35446692474906,0.855550680245934,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.33913601406638,0.923528347100792,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.08259154327934,-5.1800923012833,"Early"
"Pro-inflammatory","Arutyunyan","Normal 1st trimester",-2.01307903758462,2.77148917683559,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.132759342275308,2.18066338070828,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.820474395833657,1.02044985064465,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.827824125371621,1.26722100743252,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.87733388908927,-0.0136182420591733,"Early"
"Pro-inflammatory","Arutyunyan","Normal 1st trimester",-4.55237769118722,2.74280169972378,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.61302388676231,0.976696345891533,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.42277063585098,1.47665921219784,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.340756723962472,1.11261126765209,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.49423755177085,2.5720467902084,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.607193400778129,0.863557193364678,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.965301444448783,-1.57788690558475,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.850823412023232,0.686226520623741,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.4883308506829,0.134056162025509,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.0100013709885339,1.42469516762692,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.876809725843118,0.4812090433498,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.647167453847573,0.265288110758839,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-1.85293625823434,-1.14498468867344,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-2.10261939994271,-1.59497829905552,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.345935652337716,1.30511680611568,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.86468423374717,1.46031085022884,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.64327789314811,1.11065283783871,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.83801198967521,1.8305266238113,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.24357379444663,1.27850845822292,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.00306273468559,-5.33316704264683,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.886006960950539,0.614048395242272,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.768490334667518,1.23217764862972,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.475807038761928,0.940468463983116,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-2.46834396354134,-2.07654544344944,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.299370130218818,2.12478319176632,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.19794047840659,1.61045971878964,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.388378748975442,0.92189559706646,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.882628331266091,1.51409176358181,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.0911460018974999,1.75359407433468,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0811585985797187,2.04937127598721,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.126323869146659,0.488288137998162,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.218670616231606,0.859184238996086,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.392138490758584,0.691442046250878,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.0490252769810418,0.442991379584847,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.965162286840127,1.2878522015472,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.09379101761405,-5.21121164790195,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.24135767451699,2.22377685078579,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.06557131775443,-5.46111866465611,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.699201355062173,1.4706782437225,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.56335057846482,0.433369491185723,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.368639780601739,0.877400670136986,"Early"
"Vascular remodeling","Arutyunyan","Normal 1st trimester",-0.242718746580436,-6.62921377650303,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.10065186985557,2.52038625248867,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.448405390300109,1.91499808796841,"Early"
"Vascular remodeling","Arutyunyan","Normal 1st trimester",0.922247538648293,-6.07414289942783,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.34401167400901,1.50909296044308,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.764722307838752,0.328563991870461,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.613718817315743,0.425374362554131,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.890888383306815,-1.16760679713291,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.651949932493522,-1.13596769801182,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.152428736605,0.943874213780937,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.831055065311744,0.821636948670922,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.520669469915078,1.73252299794155,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.109922876276328,1.31379667290646,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.738456984676673,-1.21501144400639,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0278259717601081,1.27424374588924,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.910484125532462,1.89515927800137,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.436070928655312,0.222370576049862,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.53175733021672,-0.91167601576847,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.104576805911706,0.2370883859058,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.65424586304252,-0.377172079000892,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.14257038601463,2.95053986081081,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.380954632840798,1.26924351223904,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.92910717956002,-1.36164983740849,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.932489523969338,0.708515856351433,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.918767621435477,0.0283587015529254,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.635888328470542,1.89865056046444,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.15192545422141,0.957288060273705,"Early"
"Pro-inflammatory","Arutyunyan","Normal 1st trimester",-1.88046919337685,2.8665442801376,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.731481084905312,0.200798438798366,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.18562878140037,1.11050835617977,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.155862758241341,1.82066658505398,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.10483993061607,2.44541004666286,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.01523340710227,0.45299843319851,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.48604727753227,2.56312516697842,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.0888152218682,-5.42853781214756,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.705612669072793,1.0044551230331,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.762858053364112,-1.24870285025639,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.704196105085061,0.991484139051018,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.265619871832683,-0.0322249942163846,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.08105422028129,-5.20590921870274,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.86555934914176,-0.115498002682151,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.1378715134484,1.25494376191097,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.745759854398415,0.395771477307854,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.00181699760978,0.719216380204735,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.818120489202187,1.21685687073666,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.163720106400802,2.67657068737942,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.04305757053916,1.5029766894241,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.50136912830894,2.29454759129482,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.55070490606849,0.506697568978844,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-1.41218160621102,0.186222536425767,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.779556641660378,0.531699124660073,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0991642378943702,1.25128856667477,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.790811429105447,0.53703436621624,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.906212577901528,2.00530711182552,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.0805601275784234,-0.454554524336281,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.67037034996574,1.9922629929443,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.05166519650047,1.20760134228664,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.1417971945626,0.88294580944973,"Early"
"Pro-inflammatory","Arutyunyan","Normal 1st trimester",-2.00451754561837,3.27112701901394,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.60669971474235,2.16926780709225,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.687139520726846,1.40188339718777,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.34026061526711,-1.09669097891849,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.19436408051078,-5.41047283640903,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.338376114450143,1.57927254208523,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.563273092426612,-1.12513598433536,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.15418196686332,-5.41665169230503,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.97628844746177,1.48557523259121,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.400924123518421,0.908322844590721,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.645236750759437,-1.07536217204136,"Early"
"Homeostatic","Arutyunyan","Normal 1st trimester",-2.17774187556679,-1.66788836947483,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.88032437332694,-0.269437994871559,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.182278285108254,1.321799192514,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.19937468536918,-5.38801762095493,"Early"
"Vascular remodeling","Arutyunyan","Normal 1st trimester",-0.0854752563613196,-10.7444939278702,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.757476101003335,1.5327070094009,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.20754874714439,1.15341607102352,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.928689768232658,0.419882956828652,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.139342954077079,1.44616368779141,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.612086554683997,-1.03551634779972,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.18834556110923,0.867647442903099,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.518432100929572,0.383597064699707,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.06654446355279,-1.63438006869358,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.719482073865578,0.89163813361126,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.37430476180489,-1.45754620066685,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.239093432508157,1.84401503571468,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.617782363973306,0.412394616689263,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.900006344236686,-1.24067875376743,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.11457634934013,-5.24611374369663,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.816330482878043,-1.28848811617893,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.907431135259316,1.01035032042461,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.0308045052665015,1.20223454007107,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.168555160679175,0.12638084956604,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.449776361070321,0.527780536498604,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.33017437688287,-1.61366197100681,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.17914534576957,-5.32217451563877,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.0949570440429,2.15315929421383,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.11039548150475,1.86357811459499,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.550684580884621,1.058087382402,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.543629204549148,0.973018679704247,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.08994186886375,2.59351185330349,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.51443121365483,1.14765259989697,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.536070177636788,0.740650568093834,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.14917565353935,-5.21812340251011,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.644633302770303,0.959437284555016,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.288618395410226,1.54403296479183,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.56348443993156,2.60300782689053,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.51537240513389,2.272607121553,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.1421451664788,-5.48348995677036,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.216998050294564,2.21965554722744,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.32011448375161,0.105548176850853,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.1379605435508,2.26945928105312,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.0779351390225152,1.76130381592709,"Early"
"MKI67+ Proliferating","Arutyunyan","Normal 1st trimester",4.13928700455253,-5.24850508204502,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.85817097655709,2.06926218041378,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-1.12706946364815,-1.38638707629246,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.433547804437325,1.9218238926788,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.229670187153174,0.797703001584587,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.762287636913612,-1.21859415999454,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.618979940496133,1.33796516426998,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.771147022329018,2.12674716481167,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",0.837879786573098,2.35543492802578,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.47725368507926,3.07434228428799,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",1.37054503925864,1.87271288403469,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.748592039264991,-1.23621102801365,"Early"
"MHCII+ Antigen-presenting","Arutyunyan","Normal 1st trimester",-0.315394015677526,1.92338505753475,"Early"
