"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"ZBTB6",1.76669314367655e-61,0.66663349345827,0.155,0.035,3.26696896128668e-57,"ZBTB6"
"ZCCHC8",2.07945958666011e-61,0.0994826279815395,0.364,0.139,3.84533666765187e-57,"ZCCHC8"
"GTF3A",2.348513282237e-61,-0.72859887942172,0.737,0.62,4.34287076151266e-57,"GTF3A"
"NCK2",2.51264253365115e-61,0.269263205872327,0.714,0.324,4.64637857322771e-57,"NCK2"
"SCAP",2.53993855697736e-61,0.0736622792459419,0.382,0.149,4.69685437956253e-57,"SCAP"
"CCDC112",2.54218318621608e-61,0.143766454294757,0.532,0.226,4.70100514795078e-57,"CCDC112"
"MRPS15",2.58235780132143e-61,-1.14366884970353,0.602,0.55,4.77529604620358e-57,"MRPS15"
"HSD17B4",2.58797096142579e-61,0.350666179256067,0.83,0.404,4.78567590186857e-57,"HSD17B4"
"RPS8",2.82504559340067e-61,0.0350409888308447,0.997,0.994,5.22407431131652e-57,"RPS8"
"MFSD13A",2.84729773298586e-61,0.418438827253258,0.195,0.054,5.26522296783746e-57,"MFSD13A"
"FLNA",2.89425466260391e-61,0.661313353407074,0.283,0.102,5.35205572208715e-57,"FLNA"
"XAGE2",3.01486667084114e-61,-2.77855975042189,0.142,0.301,5.57509144771943e-57,"XAGE2"
"CCNT1",3.12081769221464e-61,0.0344659215772047,0.307,0.11,5.7710160764433e-57,"CCNT1"
"ZWINT",3.45465089356244e-61,-3.04947274697809,0.081,0.243,6.38834043237566e-57,"ZWINT"
"WSB2",3.53330476603555e-61,0.17887889677454,0.529,0.224,6.53378717335294e-57,"WSB2"
"KDM2B",3.86814846342923e-61,0.0221587581908039,0.488,0.202,7.15298013857333e-57,"KDM2B"
"SUPT20H",4.865688319432e-61,0.168461172290013,0.476,0.199,8.99763084029365e-57,"SUPT20H"
"ADAM19",5.09687030199352e-61,0.943121606071973,0.149,0.033,9.42513256244641e-57,"ADAM19"
"LPIN1",5.27881673268185e-61,0.503873262519838,0.205,0.059,9.76158790207528e-57,"LPIN1"
"ALG11",5.80982141839084e-61,0.782361651470324,0.141,0.03,1.07435217668883e-56,"ALG11"
"TYK2",6.00119081905116e-61,0.0918185997086784,0.347,0.131,1.10974020625894e-56,"TYK2"
"SMIM3",6.2552885527635e-61,0.227157418270255,0.679,0.308,1.15672795917703e-56,"SMIM3"
"ZNF493",6.28853892327288e-61,0.300391026332576,0.227,0.07,1.16287661769162e-56,"ZNF493"
