"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","Count"
"GO:0002181","cytoplasmic translation",141,0.709469425106684,3.08644389999323,1e-10,4.339e-07,4.14105263157895e-07,759,"tags=58%, list=10%, signal=53%","RPL17/RBM4/EIF4A1/IGF2BP1/RPLP1/RPL10/RPL13/RPS12/RPS2/RPS18/RPS14/RPL28/RPL13A/RPS23/RPS24/RPS8/RPL37/RPL7A/RPL41/RPS3A/RPL11/RPL19/RPL3/RPS27A/RPS28/RPS11/RPS6/RPL8/RPS16/RPL9/RPL18A/RPL32/RPS3/RPL37A/RPS4X/RPL26/RPL18/RPL30/RPS27/RPL12/RPL15/RPLP0/RPL36A/RPL27A/RPS19/RPLP2/RPS29/RPL6/RPS13/RPL21/RPS15/RPL14/RPL39/RPL23/UBA52/RPS7/RPL29/RPS17/RPL34/RPL10A/RPS9/RPS15A/RPL23A/FAU/RPS20/RPL5/RPS25/YBX1/RPL7/RPS26/RPL24/RPS21/FMR1/RPL36/RPS5/RPL38/RPSA/RPL35/RPL27/RPS10/RPL35A/EIF2AK4","Miscarriage",82
"GO:0044703","multi-organism reproductive process",76,0.62145535072121,2.4361401999294,3.084895894928e-08,6.69268164404631e-05,6.38735813191935e-05,191,"tags=20%, list=3%, signal=19%","PSG9/PSG1/PSG3/PSG2/PAPPA/PSG4/PSG5/HPGD/PSG6/HSPG2/SERPINE2/FBLN1/SPP1/MMP2/ITGA5","Miscarriage",15
"GO:0044706","multi-multicellular organism process",79,0.614132278659822,2.40685886135345,5.1887449799638e-08,7.50465482268765e-05,7.16228868462372e-05,191,"tags=19%, list=3%, signal=19%","PSG9/PSG1/PSG3/PSG2/PAPPA/PSG4/PSG5/HPGD/PSG6/HSPG2/SERPINE2/FBLN1/SPP1/MMP2/ITGA5","Miscarriage",15
"GO:0007565","female pregnancy",73,0.612549489130932,2.36077337842951,2.52527803271786e-07,0.00027392953459907,0.00026143273107137,191,"tags=19%, list=3%, signal=19%","PSG9/PSG1/PSG3/PSG2/PAPPA/PSG4/PSG5/HPGD/PSG6/HSPG2/FBLN1/SPP1/MMP2/ITGA5","Miscarriage",14
"GO:0007167","enzyme-linked receptor protein signaling pathway",409,0.345488175464554,1.69228853320211,1.48530059728382e-06,0.0012889438583229,0.00123014158941359,1001,"tags=22%, list=13%, signal=20%","ZGPAT/PSG9/CSH2/INHBA/CSH1/HPGD/PIK3R2/HTRA4/HTRA1/FLT1/USP9Y/COL4A1/CDKN1C/GDF15/PTPRF/FSTL1/RBM4/FSTL3/IGFBP3/MMP2/ITGA5/PEG10/RABGEF1/FERMT2/NEDD4/GATA3/PGF/DAB2/RAPGEF1/HSP90AB1/EPN2/RAPGEF2/NCL/CD63/SMARCC1/CBL/LNPEP/IGF2R/COL4A2/ZBTB7A/UBE2O/FOLR1/PPARG/PTN/ANKS1A/RAC1/EFNA1/HIVEP1/TXNIP/SOS2/NFIA/BCL9L/SMAD5/CD109/GSK3B/VEGFB/GNAI2/DSTYK/ID1/SPTBN1/PIK3R1/PARP1/BMPR2/CPNE3/SETX/INSR/FRS2/SNX6/SAP30L/SORT1/SREBF1/PTK2/PAK2/PPM1L/HIPK2/SMURF2/AGR2/MAP2K2/PLEKHA1/CCDC88A/ZNF106/PIP4K2B/IFI6/HSPA5/NUCKS1/PIK3CB/GIGYF2/SESN3/VIM/CTSD","Miscarriage",90
"GO:0033108","mitochondrial respiratory chain complex assembly",81,-0.526021067976339,-1.93196989301658,1.84572987282763e-05,0.0114408884545702,0.0109189493529382,2057,"tags=60%, list=27%, signal=45%","SAMM50/NDUFB4/NDUFB1/NDUFA3/NDUFS8/NDUFS4/COX20/NDUFS7/NDUFB9/COX19/NDUFB5/NDUFA6/NDUFS3/COA4/TMEM126B/NDUFAF4/NDUFA9/SDHAF2/ACAD9/NDUFA2/OXA1L/NDUFAF2/SLC25A33/TIMM21/NDUFB6/NDUFAF3/ECSIT/UQCC2/FOXRED1/NDUFAF5/OMA1/SDHAF3/COX17/NDUFB3/COA3/NDUFAF6/TACO1/COA5/SURF1/TMEM126A/SMIM20/COX14/UQCC3/SDHAF1/NDUFAF1/CHCHD4/BCS1L/TMEM223/PET117","Miscarriage",49
"GO:0006066","alcohol metabolic process",176,-0.420906112670733,-1.74288757752156,1.63677226959468e-05,0.0114408884545702,0.0109189493529382,2201,"tags=46%, list=29%, signal=33%","NAAA/PTS/SCARB1/CBR4/PNPLA2/ACSS1/GK/RFT1/STARD4/SGPP1/P2RY6/ALG2/CLN8/DHRS7/SNX17/QDPR/ALDH3A2/PCK2/IDH3G/ACLY/SRD5A3/HMGCS1/TKFC/DOLK/PLCG2/PRKAA1/IP6K2/ACSS2/ALDH3B1/PCBD1/DPM3/DHDDS/SULT1A1/NSDHL/RDH10/FDPS/DPAGT1/SPR/ALG13/DPM2/GALK1/IDH3B/IDH3A/INSIG2/G6PD/GOT1/PMVK/MPDU1/FDXR/CYB5R3/ITPKB/GPD2/SMPD1/ALG3/PLB1/ALG14/LDLR/ACO2/APOL1/PNPLA4/SPTSSA/SNCA/SC5D/MSMO1/MVD/INSIG1/ARV1/HSD17B7/ALG12/DPM1/EBP/TPK1/ALDH1A1/PLPP1/ALG6/ALG8/TM7SF2/IMPA1/DHCR24/MVK/THTPA","Miscarriage",81
"GO:0009110","vitamin biosynthetic process",11,-0.842365976795046,-2.01389509431575,2.94801394387106e-05,0.0159892906280707,0.0152598511252484,415,"tags=36%, list=5%, signal=34%","SLC25A19/TPK1/TNF/THTPA","Miscarriage",4
"GO:0044283","small molecule biosynthetic process",291,-0.371134249893775,-1.61877450519391,3.88103892603629e-05,0.0187109198889683,0.017857318286581,2143,"tags=40%, list=28%, signal=30%","CBR4/SHMT1/APRT/ACSS1/ILVBL/ABHD3/ADA/STARD4/MLYCD/P2RY6/MTHFD1/MTHFD2L/ALOX5AP/QDPR/ALOX5/MGST2/PCK2/NR1H2/ACLY/HMGCL/EIF6/SRD5A3/UROS/HMGCS1/ASL/GAMT/TBXAS1/PLCG2/KAT2A/OSBPL3/HACD4/SIRT7/COQ4/PRKAA1/ENOPH1/IP6K2/PLOD3/CBR1/SCP2/ACSS2/SLC37A4/PTGES2/PCBD1/ARPP19/DHDDS/NDUFA9/SHMT2/LTA4H/NSDHL/RDH10/ASNSD1/FDPS/COQ5/PDK2/SPR/GOT2/PGD/INSIG2/COQ7/SDHAF3/PYCR2/G6PD/GOT1/PMVK/PRKAG1/FDXR/CYB5R3/ITPKB/G6PC3/PRKAB1/SIRT2/KYNU/TK1/OAT/ELOVL5/SPTSSA/COQ10B/SLC25A19/GSTM4/SIRT6/SNCA/MID1IP1/MCAT/WDR5/PTGDS/SC5D/MSMO1/MVD/ACOT7/HPRT1/INSIG1/ARV1/HSD17B7/ACOT8/BRCA1/MECR/FADS2/EBP/TPK1/ALDH1A1/HSD17B8/BCAT2/UBR4/PRPS1/FADS1/TM7SF2/HAAO/SDSL/EGR1/IMPA1/NNMT/DHCR24/MVK/ATF3/TNF/THTPA","Miscarriage",116
"GO:0009060","aerobic respiration",133,-0.448066961129049,-1.78397928097967,6.71828264161826e-05,0.0291506283819816,0.0278207620127645,2825,"tags=60%, list=37%, signal=38%","NDUFB11/NDUFA1/NDUFB7/NDUFA5/NDUFA10/IDE/BID/NDUFAB1/COQ9/UQCRC1/ISCU/SUCLA2/UQCRFS1/COA6/NDUFA8/COX7A2/IDH1/SDHA/NDUFV1/NDUFS6/NDUFC1/SDHD/PDHB/DLST/OGDH/DLAT/BLOC1S1/PANK2/SDHC/UQCRQ/NUPR1/NDUFB4/NDUFB1/MTFR1L/COX7A2L/NDUFA3/DNAJC30/TEFM/NDUFS8/NDUFS4/NDUFS7/SDHB/NDUFB9/NDUFB5/IDH3G/ACLY/ARL2/HIF1A/NDUFA6/NDUFS3/GHITM/CYCS/NDUFA9/STOML2/SHMT2/SDHAF2/NDUFV3/NDUFA2/OXA1L/CS/SLC25A33/PPIF/SUCLG1/IDH3B/NDUFB6/IDH3A/CYC1/MRPS36/UQCC2/FH/CDK1/NDUFB3/ACO2/SURF1/UQCC3/SNCA/NDUFAF1/FXN/COX7A1/TNF","Miscarriage",80
"GO:0050886","endocrine process",25,0.719084756362342,2.22995263422645,0.000112526496821837,0.037557882285381,0.0358444727528023,533,"tags=44%, list=7%, signal=41%","KISS1/INHBA/CYP19A1/KDM5B/CGA/SPP1/NDST2/GATA3/DAB2/PPARG/CTSZ","Miscarriage",11
"GO:0060986","endocrine hormone secretion",18,0.763092740137023,2.20604619568331,9.97556973117963e-05,0.037557882285381,0.0358444727528023,451,"tags=50%, list=6%, signal=47%","KISS1/INHBA/CYP19A1/KDM5B/CGA/SPP1/GATA3/DAB2/PPARG","Miscarriage",9
"GO:0006720","isoprenoid metabolic process",52,-0.564850918045726,-1.91749444594612,0.00010550973877054,0.037557882285381,0.0358444727528023,2131,"tags=60%, list=28%, signal=43%","PNPLA2/RFT1/ALG2/DHRS7/ALDH3A2/SRD5A3/HMGCS1/DOLK/DPM3/DHDDS/RDH10/GGPS1/FDPS/DPAGT1/ALG13/DPM2/DHRS4L2/PMVK/MPDU1/ALG3/PLB1/ALG14/PNPLA4/HTRA2/MVD/ALG12/DPM1/ALDH1A1/ALG6/ALG8/MVK","Miscarriage",31
"GO:0045333","cellular respiration",153,-0.418138481264069,-1.69148694335113,0.000130473839725067,0.0404375707547903,0.0385927883818355,3252,"tags=63%, list=43%, signal=37%","DGUOK/NDUFB8/SUCLG2/TRAP1/SOD2/MDH2/NDUFB10/NDUFA12/NDUFB2/COX7B/FLCN/NDUFB11/NDUFA1/NDUFB7/NDUFA5/NDUFA10/IDE/BID/NDUFAB1/COQ9/UQCRC1/ISCU/SUCLA2/UQCRFS1/COA6/NDUFA8/COX7A2/IDH1/SDHA/NDUFV1/NDUFS6/NDUFC1/SDHD/PDHB/DLST/OGDH/DLAT/BLOC1S1/PANK2/SDHC/UQCRQ/PUM2/NUPR1/NDUFB4/NDUFB1/MTFR1L/COX7A2L/NDUFA3/DNAJC30/TEFM/NDUFS8/NDUFS4/NDUFS7/SDHB/NDUFB9/NDUFB5/IDH3G/ACLY/ARL2/HIF1A/CISD1/NDUFA6/NDUFS3/GHITM/CYCS/NDUFA9/STOML2/SHMT2/SDHAF2/NDUFV3/NDUFA2/OXA1L/CS/SLC25A33/PPIF/SUCLG1/IDH3B/NDUFB6/IDH3A/CYC1/MRPS36/UQCC2/FH/CDK1/NDUFB3/GPD2/CHCHD5/ACO2/SURF1/UQCC3/COQ10B/SNCA/NDUFAF1/FXN/COX7A1/TNF","Miscarriage",96
"GO:0022613","ribonucleoprotein complex biogenesis",407,-0.410398304902664,-1.91745554329912,3.83899041991621e-10,1.82697554083813e-06,1.66773825926255e-06,2354,"tags=37%, list=25%, signal=29%","GEMIN2/ISG20L2/ZNF622/RPSA/GTF3A/TFB2M/EIF3E/RPUSD4/C1orf131/LYAR/SIRT7/RRP15/NOLC1/SRSF1/ERI3/SF3B6/POLR2D/RSL24D1/MRPL20/SRSF5/HTATSF1/RRP8/DIMT1/RRP7A/EIF3H/RAN/RPS19BP1/RPF1/SURF6/NUFIP1/SNU13/SNRPG/SF3B5/DCAF13/EXOSC9/EIF3K/SNRPB/WDR74/MALSU1/EXOSC8/MCTS1/METTL17/DKC1/RBMX2/MTERF3/MRTO4/EXOSC1/CINP/EIF3M/LSM4/CD2BP2/SBDS/TMA16/EIF4A3/TRAF7/TRMT112/EIF3I/SNRPB2/EIF6/NPM1/EIF3G/DDX54/GTF2H5/BRIX1/C1QBP/SNRPD1/LAS1L/RPP25/METTL18/SNRPD2/LSM6/EBNA1BP2/PRPF19/NOC2L/LSM2/PIN4/POP4/SF3B4/XAB2/TSSC4/RSL1D1/PRPF31/MRPL44/NUDT21/GEMIN6/DDX56/NSUN5/NGDN/ZNF593/TSR2/EXOSC3/SNRPF/GRWD1/PPAN/RPP30/PES1/NOP56/EIF2D/CLNS1A/SNRPC/EMG1/PUF60/SRSF6/PIH1D1/BOP1/PRMT5/NOA1/DDX49/RRS1/RRP1/IMP4/EXOSC4/MRPS7/YBEY/PHF5A/EIF3F/MRPS2/IMP3/RUVBL2/ABT1/NOB1/ZNHIT3/GAR1/ERAL1/POP5/SF3A2/POP7/NUDT16/SNRPE/TBL3/WDR18/NHP2/RPUSD1/NOC4L/DDX28/FBL/MPV17L2/NOP16/RRP9/RPL26L1/NPM3/TARBP2/EXOSC5/EIF3L/WDR77/EXOSC7/DAPL1/GEMIN7/RBFA/SNRPD3/TAF9","Infection",151
"GO:0051276","chromosome organization",413,-0.39617229857954,-1.85833890905474,1.16908837208931e-09,2.78184578138651e-06,2.53938300611189e-06,1019,"tags=19%, list=11%, signal=18%","BOD1/CENPE/NSMCE1/TELO2/NABP2/MZT1/RAD51C/ITPA/DSN1/KAT5/NCAPH2/SMARCB1/WRAP73/CENPT/RRS1/APEX1/RUVBL2/MCRS1/PCNA/GAR1/MCM3/MIS18A/SMC2/ACD/CDK2/KNSTRN/MAD2L2/MCM5/HMGA1/NHP2/AAAS/MYC/PRC1/CENPH/CENPK/MCM4/INO80C/HMGB2/HMGB3/NUF2/NUSAP1/CENPW/ANAPC2/ANAPC15/TOP2A/CENPF/MCM2/PTTG1/CENPN/CCNE1/PKIB/MCM7/TPX2/SPC24/BCL7C/MAD2L1/CDK1/GINS2/ZWINT/KIF22/MND1/MYBL2/CCNB1/HSPA2/CDT1/SPC25/BIRC5/UBE2C/AURKB/CDC20/CHTF8/FEN1/PELO/NSMCE3/SMARCC2/CHD1L/NUP62/NAA10/CHMP1B/HNRNPA1","Infection",80
"GO:0008380","RNA splicing",381,-0.395134131853835,-1.84489703375203,2.78850760409139e-08,4.42350256262364e-05,4.03795469546848e-05,2372,"tags=34%, list=25%, signal=26%","ZNF830/GEMIN2/CIRBP/SAP18/RRAGC/PLRG1/RPUSD4/ZCRB1/SRSF3/FUS/PPP1R9B/SRSF1/PPP1R8/FXR2/SF3B6/NCBP2/NONO/DCPS/SNRNP70/TSEN54/SRSF5/HTATSF1/TRA2B/PPIL1/SNU13/SNRPG/ARL6IP4/SF3B5/RBM8A/BUD31/SNRPB/CWC15/LSM10/PUS1/PRDX6/LSM7/RBMX2/U2AF2/RBMX/RBM15B/PPP2R1A/WDR83/PRPF38A/LSM4/SYF2/RNPS1/SUPT7L/CD2BP2/TARDBP/RBM38/EIF4A3/ARMC7/CLK3/ZMAT5/SNRPB2/SGF29/NPM1/JMJD6/U2AF1/C1QBP/TSEN34/PPIE/TAF12/SNRPD1/METTL3/LSM3/CRIPT/TADA3/LSM8/SNRPD2/LSM6/LGALS3/CLK1/PRPF19/LSM2/PRMT1/RBM14/SF3B4/GPKOW/XAB2/TRPT1/TSSC4/PRPF31/RBM42/SNRNP40/ZPR1/GEMIN6/SRSF2/SRSF7/DDX39A/MAGOH/KAT2A/SNRPF/LSM1/RBM3/LSM5/SCNM1/CLNS1A/SNRPC/PUF60/SRSF6/PRMT5/U2AF1L4/PPIH/SNRPN/PHF5A/FASTK/DDX41/RNF113A/SNRNP27/SF3A2/THOC3/SNRPA/SNRPE/PPIL3/MAGOHB/SRSF8/THOC6/PQBP1/SNRNP25/WDR77/RBMXL1/GEMIN7/RBM12/TIA1/SNRPD3/TAF9/HNRNPA1","Infection",128
"GO:0009060","aerobic respiration",139,-0.529631604513646,-2.231132209191,4.58828745063665e-08,5.45891499439495e-05,4.98312166020459e-05,3179,"tags=73%, list=34%, signal=50%","NDUFA4/CHCHD2/DLAT/UQCR11/DNAJC15/COX7C/SIRT3/NDUFC2/COX6B1/DGUOK/DLD/NDUFS5/IDH3A/COX6C/SNCA/BNIP3/COX6A1/NDUFB1/COX7B/NDUFS2/CHCHD10/COX8A/COX7A2/DLST/NDUFB11/UQCRQ/COX5B/PPIF/NDUFB8/PARK7/BLOC1S1/NDUFS6/SDHAF2/NDUFA10/UQCRH/NDUFB2/COX7A2L/SDHC/NDUFA1/TNF/NDUFA3/NDUFA11/NDUFB4/NDUFB3/NDUFC1/GHITM/COA6/NDUFS4/NDUFAB1/NDUFS8/SDHA/IDH3G/NDUFA12/MTFR1L/ISCU/NDUFB7/CYCS/NDUFA9/COX5A/SDHB/ACO2/SUCLG1/NDUFB9/NDUFA5/ARL2/SDHD/PINK1/NDUFA2/FXN/UQCC3/SHMT2/UQCRC2/NDUFB5/SURF1/NDUFA6/NDUFB10/PDHA1/UQCRFS1/COQ9/IDH2/FH/MDH1/MDH2/UQCRC1/NDUFB6/PDHB/STOML2/NDUFAF1/NDUFA8/UQCC2/NDUFV1/NUPR1/MRPS36/IDH3B/NDUFS7/NDUFS3/CYC1/OXA1L/DNAJC30/CDK1/CCNB1/ATP7A","Infection",102
"GO:0042773","ATP synthesis coupled electron transport",79,-0.623983704025223,-2.34291730004732,1.69763565105661e-07,8.97672007042046e-05,8.19431851685454e-05,3179,"tags=87%, list=34%, signal=59%","NDUFA4/CHCHD2/UQCR11/DNAJC15/COX7C/NDUFC2/COX6B1/DGUOK/DLD/NDUFS5/COX6C/SNCA/COX6A1/NDUFB1/COX7B/NDUFS2/COX8A/COX7A2/UQCRQ/COX5B/NDUFB8/PARK7/NDUFS6/SDHAF2/NDUFA10/UQCRH/NDUFB2/COX7A2L/SDHC/NDUFA1/NDUFA3/NDUFB4/NDUFB3/NDUFC1/GHITM/COA6/NDUFS4/NDUFAB1/NDUFS8/SDHA/NDUFA12/ISCU/NDUFB7/CYCS/NDUFA9/COX5A/SDHB/NDUFB9/NDUFA5/SDHD/PINK1/NDUFA2/UQCC3/UQCRC2/NDUFB5/NDUFA6/NDUFB10/UQCRFS1/COQ9/UQCRC1/NDUFB6/NDUFAF1/NDUFA8/NDUFV1/NDUFS7/NDUFS3/CYC1/CDK1/CCNB1","Infection",69
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",79,-0.623983704025223,-2.34291730004732,1.69763565105661e-07,8.97672007042046e-05,8.19431851685454e-05,3179,"tags=87%, list=34%, signal=59%","NDUFA4/CHCHD2/UQCR11/DNAJC15/COX7C/NDUFC2/COX6B1/DGUOK/DLD/NDUFS5/COX6C/SNCA/COX6A1/NDUFB1/COX7B/NDUFS2/COX8A/COX7A2/UQCRQ/COX5B/NDUFB8/PARK7/NDUFS6/SDHAF2/NDUFA10/UQCRH/NDUFB2/COX7A2L/SDHC/NDUFA1/NDUFA3/NDUFB4/NDUFB3/NDUFC1/GHITM/COA6/NDUFS4/NDUFAB1/NDUFS8/SDHA/NDUFA12/ISCU/NDUFB7/CYCS/NDUFA9/COX5A/SDHB/NDUFB9/NDUFA5/SDHD/PINK1/NDUFA2/UQCC3/UQCRC2/NDUFB5/NDUFA6/NDUFB10/UQCRFS1/COQ9/UQCRC1/NDUFB6/NDUFAF1/NDUFA8/NDUFV1/NDUFS7/NDUFS3/CYC1/CDK1/CCNB1","Infection",69
"GO:0006119","oxidative phosphorylation",101,-0.581545583601464,-2.30492710387459,1.09219726670717e-07,8.97672007042046e-05,8.19431851685454e-05,3179,"tags=80%, list=34%, signal=54%","NDUFA4/CHCHD2/UQCR11/DNAJC15/COX7C/NDUFC2/COX6B1/DGUOK/DLD/NDUFS5/COX6C/SNCA/COX6A1/NDUFB1/COX7B/NDUFS2/CHCHD10/COX8A/COX7A2/NDUFB11/UQCRQ/COX5B/PPIF/NDUFB8/PARK7/NDUFS6/SDHAF2/NDUFA10/UQCRH/NDUFB2/COX7A2L/SDHC/NDUFA1/TNF/NDUFA3/NDUFA11/NDUFB4/NDUFB3/NDUFC1/GHITM/COA6/NDUFS4/NDUFAB1/NDUFS8/SDHA/NDUFA12/ISCU/NDUFB7/CYCS/NDUFA9/COX5A/SDHB/NDUFB9/NDUFA5/SDHD/PINK1/NDUFA2/FXN/UQCC3/SHMT2/UQCRC2/NDUFB5/NDUFA6/NDUFB10/UQCRFS1/COQ9/UQCRC1/NDUFB6/STOML2/NDUFAF1/NDUFA8/UQCC2/NDUFV1/NUPR1/NDUFS7/NDUFS3/CYC1/DNAJC30/CDK1/CCNB1/ATP7A","Infection",81
"GO:0140053","mitochondrial gene expression",153,-0.500755732570759,-2.13446505792018,1.50133351153286e-07,8.97672007042046e-05,8.19431851685454e-05,2680,"tags=61%, list=28%, signal=44%","TARS2/GADD45GIP1/MRPS35/MRPL14/CHCHD10/FASTKD3/TFAM/TRMT5/TRMT10C/CHCHD1/MRPL52/TFB2M/RPUSD4/MRPL33/MRPS10/MRPL47/MRPL42/MRPL13/MRPL20/MRPL49/MRPL17/THAP11/MRPL39/MALSU1/PUS1/MTERF3/MRPL35/MRPS34/MRPS22/MRPL41/MRPS6/AURKAIP1/MRPS16/MRPL57/TBRG4/MRPL18/C1QBP/MRPL51/MRPS21/TUFM/SHMT2/MRPL44/MRPL22/RPUSD3/TSFM/MRPL40/MRPS12/MRPL36/MRPS15/MRPL16/MRPL34/TACO1/MRPL21/MRPS23/MRPL4/MRPL28/MRPS30/MRPS18B/MRPL50/MRPL32/MRPL27/UQCC2/TRUB2/COA3/MRPS7/FASTK/MRPS33/MRPS25/MRPL15/MRPS11/MRPS2/MRPS14/MRPL54/MRPL45/MRPS18A/MRPL2/MRPL43/MRPL46/MRPL55/MRPL9/MRPL37/MRPS26/MRPL12/MRPL11/MRPL10/MPV17L2/MRPL48/MRPL23/MRPL24/HSD17B10/MRPS17/MRPL53/MRPL30","Infection",93
"GO:0051056","regulation of small GTPase mediated signal transduction",189,0.504096268854608,1.98240106557095,1.52570428763197e-07,8.97672007042046e-05,8.19431851685454e-05,1993,"tags=44%, list=21%, signal=35%","ARHGEF18/SIPA1L1/ARHGAP20/KITLG/AUTS2/RABGEF1/TIAM2/PSD3/ARHGAP22/FGD4/DENND1A/ARHGAP6/SIPA1L3/LPAR1/VAV3/ARHGAP10/GARNL3/TRIO/ARHGAP26/SIPA1L2/OPHN1/ARHGAP15/RAP1GAP2/RASA2/ARHGAP31/SOS1/STARD13/FAM13A/DENND4C/MYO9A/ARHGAP32/NF1/ABL2/SOS2/GBF1/ARHGEF11/ABL1/CBL/ARHGAP8/DNMBP/RALGAPA1/DENND4A/GABARAP/FAM13B/ARFGEF2/RALGPS1/RALGAPA2/ARHGAP42/EPHB2/CUL3/ARFGEF1/PIK3CB/CD2AP/DOCK2/ARHGAP19/SCAI/ARHGAP18/RALGAPB/ARHGAP12/ITSN1/BCL6/HEG1/ABR/SRC/SPATA13/FGD5/DOCK8/AKAP13/MAPKAP1/CYTH1/RASA3/SRGAP2/ARHGAP5/CCDC125/ARHGAP21/ARHGEF12/ARHGAP35/FGD3/NRP1/ALS2/CDC42SE2/PIK3CG/ITGAV","Infection",83
"GO:0032543","mitochondrial translation",125,-0.537693426220118,-2.19701849763954,2.24196544612314e-07,0.000106695135581,9.73956989068444e-05,2264,"tags=60%, list=24%, signal=46%","RPUSD4/MRPL33/MRPS10/MRPL47/MRPL42/MRPL13/MRPL20/MRPL49/MRPL17/MRPL39/MALSU1/MRPL35/MRPS34/MRPS22/MRPL41/MRPS6/AURKAIP1/MRPS16/MRPL57/MRPL18/C1QBP/MRPL51/MRPS21/TUFM/SHMT2/MRPL44/MRPL22/RPUSD3/TSFM/MRPL40/MRPS12/MRPL36/MRPS15/MRPL16/MRPL34/TACO1/MRPL21/MRPS23/MRPL4/MRPL28/MRPS30/MRPS18B/MRPL50/MRPL32/MRPL27/UQCC2/TRUB2/COA3/MRPS7/MRPS33/MRPS25/MRPL15/MRPS11/MRPS2/MRPS14/MRPL54/MRPL45/MRPS18A/MRPL2/MRPL43/MRPL46/MRPL55/MRPL9/MRPL37/MRPS26/MRPL12/MRPL11/MRPL10/MPV17L2/MRPL48/MRPL23/MRPL24/MRPS17/MRPL53/MRPL30","Infection",75
"GO:0033108","mitochondrial respiratory chain complex assembly",85,-0.590715268558525,-2.22956072711919,5.59419493533106e-07,0.000221610162357571,0.000202294851870626,2849,"tags=78%, list=30%, signal=55%","NDUFS5/LYRM7/SDHAF4/NDUFB1/LYRM2/NDUFS2/FASTKD3/SDHAF3/TFAM/NDUFB11/SCO1/NDUFB8/SDHAF2/NDUFA10/NDUFB2/NDUFA1/NDUFA3/NDUFA11/NDUFB4/NDUFB3/NDUFC1/TMEM223/NDUFS4/NDUFAB1/ACAD9/NDUFS8/COX17/COA4/FOXRED1/NDUFA12/NDUFB7/NDUFA9/COA5/TMEM126B/NDUFB9/SAMM50/NDUFA5/NDUFA2/UQCC3/NDUFB5/SURF1/NDUFA6/NDUFB10/UQCRFS1/TACO1/TMEM126A/NDUFB6/TIMM21/NDUFAF1/NDUFA8/UQCC2/COA3/NDUFAF3/SMIM20/NDUFAF4/COX20/NDUFS7/NDUFS3/SDHAF1/ECSIT/BCS1L/OXA1L/CHCHD4/PET117/OMA1/COX14","Infection",66
"GO:0043547","positive regulation of GTPase activity",134,0.535771285750413,2.01305499057527,5.30057368295847e-07,0.000221610162357571,0.000202294851870626,1900,"tags=46%, list=20%, signal=37%","CCL20/SIPA1L1/AGAP1/TIAM2/TBC1D8/ARHGAP22/RALGPS2/SIPA1L3/TBC1D5/TBCK/GARNL3/SIPA1L2/RAP1GAP2/RAPGEF2/CCL13/RAPGEF6/TBC1D16/SOS1/RIC1/PKP4/NF1/SOS2/GSK3B/CDKL5/RAPGEF1/RALGAPA1/DOCK10/RALGPS1/TBC1D22A/RALGAPA2/USP6NL/RAP1GDS1/ARHGAP42/CCL8/DOCK11/DOCK7/AGAP9/BCAR3/AGAP4/RGL1/DOCK9/EVI5/RGL3/RALGAPB/SNX13/TBC1D14/RAB3GAP1/SLC27A4/ABR/PICALM/DOCK8/RASGEF1B/PIP5K1A/SNX9/C9orf72/TBC1D22B/SRGAP2/CCDC125/SGSM1/ARHGEF7/ALS2","Infection",61
"GO:0043087","regulation of GTPase activity",176,0.491218741748789,1.92309364157973,6.9849809526446e-07,0.000221610162357571,0.000202294851870626,1900,"tags=44%, list=20%, signal=36%","CCL20/SIPA1L1/AGAP1/PRKG1/TIAM2/TBC1D8/ARHGAP22/FGD4/RALGPS2/SIPA1L3/VAV3/TBC1D5/TBCK/GARNL3/SIPA1L2/ARHGAP15/RAP1GAP2/RAPGEF2/CCL13/RAPGEF6/TBC1D16/SOS1/RIC1/PTK2/PLXNA2/PKP4/NF1/SOS2/GSK3B/CDKL5/RAPGEF1/RALGAPA1/DOCK10/RALGPS1/LRCH1/TBC1D22A/RALGAPA2/USP6NL/RAP1GDS1/ARHGAP42/ARFGEF1/LRRK2/CCL8/DOCK11/DOCK7/AGAP9/BCAR3/AGAP4/RGL1/DOCK9/CPEB2/EVI5/RGL3/RALGAPB/ARHGAP12/SNX13/TBC1D14/RAB3GAP1/SLC27A4/ABR/RABGAP1/PICALM/FGD5/DOCK8/RASGEF1B/PIP5K1A/SNX9/C9orf72/TBC1D22B/SRGAP2/CCDC125/RAB3GAP2/FGD6/FGD3/SGSM1/ARHGEF7/ALS2","Infection",77
