"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VAMP8",1.3929419846179e-10,-0.191983551159929,0.764,0.779,2.57582831795542e-06
"ZFAS1",1.40348806912991e-10,0.426889896552496,0.399,0.338,2.59533013743502e-06
"MXI1",1.4355083258442e-10,0.79793352266645,0.131,0.079,2.65454199615109e-06
"PPIA",1.58025177063198e-10,-0.134398540599219,0.864,0.856,2.92220157425266e-06
"SLFN11",1.65098823506551e-10,0.468485047601122,0.289,0.223,3.05300744428315e-06
"PRKCB",1.65777751420706e-10,0.375569804285977,0.282,0.211,3.0655621792717e-06
"FOXK2",1.73394654693047e-10,0.569803699522772,0.209,0.147,3.20641395458383e-06
"NDUFB1",1.74397124831395e-10,-0.338984600566213,0.44,0.5,3.22495163238215e-06
"OSBPL8",1.78714878333511e-10,0.303760698352305,0.486,0.41,3.30479553014329e-06
"LZTS2",1.82644751609418e-10,0.361553533353769,0.257,0.19,3.37746674676136e-06
"SLCO2B1",1.85635752373693e-10,-0.166333041101343,0.74,0.737,3.43277633289434e-06
"MRPL23",1.88545637395138e-10,-0.537998016299584,0.109,0.161,3.48658592671088e-06
"HLA-A",2.04998766054257e-10,0.241463328305129,0.702,0.64,3.79083718187532e-06
"PON2",2.12516316823019e-10,-0.44671239596782,0.28,0.346,3.92985173069127e-06
"SRGAP3",2.12818206420589e-10,0.472757435870886,0.238,0.172,3.93543427312953e-06
"CAMK2D",2.22182915785192e-10,0.721359380895433,0.153,0.098,4.10860647869978e-06
"P2RX7",2.28251475960524e-10,0.490449629691507,0.212,0.149,4.22082629346201e-06
"SIK3",2.36461921048378e-10,0.335109661359038,0.213,0.148,4.3726538440266e-06
"CREG1",2.4802058507625e-10,-0.139691791920801,0.812,0.811,4.58639665923002e-06
"NLRP1",2.52130900293129e-10,0.66174652979838,0.121,0.071,4.66240460822053e-06
"LMBR1L",2.57681029247646e-10,0.468947877359733,0.19,0.13,4.76503759284748e-06
"HEXB",2.61657462451063e-10,0.37049639395916,0.518,0.442,4.83856979564505e-06
"ARHGAP21",2.71714180226556e-10,0.356949183579281,0.364,0.291,5.02453862074947e-06
"BTBD9",2.87675409252454e-10,0.829993065239688,0.104,0.058,5.31969366789637e-06
