"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.14170327447849e-11,0.809004693373601,0.368,0.205,2.11123769516562e-07,"1","SLC16A10"
3.64427420514502e-11,1.23347352014425,0.35,0.13,6.73899186015418e-07,"1","RGS16"
0.00377904550498347,1.04592747913941,0.31,0.168,1,"1","HSPA6"
3.21174056567185e-104,2.67088357355859,0.879,0.259,5.93915065404038e-100,"2","HLA-DRA"
1.80975224078277e-99,2.93429041659674,0.802,0.193,3.3465938436555e-95,"2","HLA-DRB1"
9.32155082107237e-99,3.54453651034961,0.743,0.115,1.7237411778327e-94,"2","HLA-DPA1"
1.20305569825024e-92,4.18830261862794,0.671,0.061,2.22469059720435e-88,"2","HLA-DRB5"
1.34602019386932e-83,1.58826316419088,0.965,0.644,2.48906054250315e-79,"2","CD74"
1.33051127318479e-76,3.45101403946587,0.67,0.109,2.46038144637331e-72,"2","HLA-DPB1"
2.66035762474018e-74,2.56987150678086,0.697,0.184,4.91953331966953e-70,"2","HLA-DMA"
7.40700953692041e-71,4.56168330652766,0.515,0.029,1.36970420356732e-66,"2","HLA-DQA1"
8.63314409264789e-67,4.47216903055459,0.519,0.032,1.59644100561245e-62,"2","HLA-DQB1"
1.87699076272447e-58,0.811914859031273,0.987,0.807,3.47093131843008e-54,"2","HLA-B"
6.82554701699802e-58,1.96720831181917,0.708,0.247,1.26218015438327e-53,"2","IFI44L"
2.30301694132499e-55,0.875397830874076,0.966,0.755,4.25873892789817e-51,"2","HLA-C"
2.10089102818654e-54,1.62529411324778,0.821,0.404,3.88496768932254e-50,"2","SERPING1"
5.26443595442222e-53,3.56743512864684,0.528,0.066,9.73499496691757e-49,"2","FGL2"
6.11557849981734e-52,0.848150513551185,0.967,0.76,1.13089277618622e-47,"2","HLA-A"
2.34346460489775e-49,0.667343315435179,0.998,0.923,4.33353474737692e-45,"2","C1QB"
1.73487537578776e-46,1.89637078766162,0.685,0.289,3.20813154490672e-42,"2","IFI27"
2.73819207728942e-42,0.662074168827298,0.997,0.915,5.0634647893236e-38,"2","C1QC"
3.14130608477897e-41,1.03812791175982,0.876,0.582,5.80890321197327e-37,"2","CFD"
9.18124091626241e-41,0.694468886364588,0.913,0.702,1.69779507023525e-36,"2","TXNIP"
2.5368240919644e-40,0.96964958939615,0.805,0.516,4.69109511086056e-36,"2","SLC40A1"
9.1296442120764e-39,1.81319837990318,0.625,0.21,1.68825380769717e-34,"2","MSR1"
1.20604248503719e-37,1.50068670274683,0.676,0.314,2.23021376333078e-33,"2","AHNAK"
3.20495280631492e-37,2.81452244757275,0.366,0.067,5.92659872943756e-33,"2","DST"
4.1299777135299e-37,1.72999144866258,0.701,0.324,7.63715478785948e-33,"2","LY6E"
7.97510265753049e-37,1.11353725533319,0.791,0.453,1.47475598343054e-32,"2","FCGR3A"
1.32026285225411e-36,1.61289777154055,0.706,0.322,2.4414300663883e-32,"2","MX1"
9.99243226690132e-36,0.518692250231024,0.998,0.949,1.84780057479539e-31,"2","C1QA"
1.14586199631474e-34,0.89438316629432,0.816,0.573,2.11892800358522e-30,"2","IFI6"
2.87963211504387e-34,0.60284028476169,0.909,0.741,5.32501570713912e-30,"2","MAFB"
3.91600358188368e-34,1.69885949496099,0.561,0.177,7.24147382361931e-30,"2","XIST"
1.16553446629134e-31,1.64048402739917,0.656,0.362,2.15530633506595e-27,"2","APOE"
3.61203457301165e-31,0.74205959581632,0.892,0.608,6.67937433241315e-27,"2","TMEM176B"
3.82303962329079e-31,1.01767516823709,0.697,0.378,7.06956487138933e-27,"2","EMB"
8.95713582032947e-28,1.02133013926914,0.75,0.492,1.65635355589533e-23,"2","VIM"
1.46619176569049e-26,1.82879932427021,0.486,0.178,2.71128181311485e-22,"2","IFIT3"
2.15305148318396e-26,0.535401469370424,0.911,0.742,3.98142280270378e-22,"2","NEAT1"
1.61667694974414e-25,0.810124421975627,0.779,0.485,2.98955901546686e-21,"2","TMEM176A"
1.95214356562656e-24,0.630838747106099,0.888,0.638,3.60990388155663e-20,"2","MS4A7"
7.60395113410985e-24,1.01935263366845,0.383,0.138,1.40612264371959e-19,"2","IGFBP1"
6.21700323983449e-23,0.97584766709098,0.618,0.325,1.14964823911019e-18,"2","CD209"
1.3667304232169e-20,1.64319730984713,0.422,0.163,2.5273578986127e-16,"2","IFIT2"
4.54109716996189e-20,0.956478704549746,0.609,0.354,8.39739688669353e-16,"2","LGALS3"
3.00886631736759e-19,1.34004465165703,0.46,0.213,5.56399559407615e-15,"2","IFIT1"
8.11138165397951e-18,1.64433930630262,0.443,0.212,1.49995669545389e-13,"2","APOC1"
4.11817281756967e-17,1.03853036485949,0.719,0.437,7.61532517424983e-13,"2","ISG15"
2.68431067454126e-16,1.03841248241511,0.6,0.389,4.96382729936171e-12,"2","GPNMB"
5.08520134672741e-16,1.44265649899482,0.422,0.164,9.40355433036832e-12,"2","IL2RA"
5.04492902929518e-15,1.20460311851911,0.495,0.243,9.32908276097265e-11,"2","S100A10"
