"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"YTHDF3",7.83444646766207e-75,0.146960519992383,0.79,0.314,1.56218862565182e-70,"YTHDF3"
"MACO1",7.94044250944428e-75,0.0984352291729941,0.444,0.15,1.58332423638319e-70,"MACO1"
"PAQR3",8.2564901780809e-75,0.106340562049149,0.432,0.142,1.64634414150933e-70,"PAQR3"
"GEMIN6",8.27317121228827e-75,0.651770268989021,0.222,0.044,1.64967033973028e-70,"GEMIN6"
"CASP8AP2",1.06281206594502e-74,0.133853840208655,0.397,0.126,2.11924725949437e-70,"CASP8AP2"
"MED24",1.09673149035729e-74,0.24960473269064,0.312,0.085,2.18688259177243e-70,"MED24"
"PPP1R2",1.10977631090803e-74,-0.0533345648382736,0.656,0.246,2.21289396395061e-70,"PPP1R2"
"PLOD1",1.13196160911637e-74,-0.0629987518971187,0.485,0.167,2.25713144857804e-70,"PLOD1"
"TPRG1",1.23013485814611e-74,1.17099975539359,0.222,0.045,2.45288890714335e-70,"TPRG1"
"PRCC",1.28420043759941e-74,-0.0182296597978917,0.377,0.117,2.56069567257322e-70,"PRCC"
"IKZF2",1.40754496242836e-74,0.275410777326846,0.455,0.158,2.80664465508216e-70,"IKZF2"
"LIG4",1.41549224581291e-74,0.438146555520276,0.258,0.061,2.82249153815095e-70,"LIG4"
"ZNF420",1.42785597108263e-74,0.628348189810556,0.238,0.051,2.84714480633877e-70,"ZNF420"
"PCGF5",1.47020886316959e-74,-0.0186770106474621,0.457,0.156,2.93159647316016e-70,"PCGF5"
"DCPS",1.52634091919579e-74,0.393967956123147,0.252,0.058,3.0435237928764e-70,"DCPS"
"GCNT1",1.53654101995412e-74,0.160617290581639,0.429,0.143,3.06386279378852e-70,"GCNT1"
"ZNF680",1.61442322476756e-74,0.375494362251474,0.31,0.084,3.21915991018652e-70,"ZNF680"
"IGF1R",1.6611047267461e-74,0.603437160184312,0.273,0.068,3.31224282513173e-70,"IGF1R"
"PSMA7",1.66469473326277e-74,0.233545850404743,0.977,0.508,3.31940129812597e-70,"PSMA7"
"CHKA",1.73537351854873e-74,0.0956854186048405,0.567,0.207,3.46033479598617e-70,"CHKA"
"ATP5MC3",1.84245776396621e-74,0.166880370907633,0.953,0.449,3.67386078134863e-70,"ATP5MC3"
"SENP2",1.93536653309676e-74,0.102256033774804,0.386,0.121,3.85912086699495e-70,"SENP2"
"ZNF81",2.03045140741429e-74,0.738085830670241,0.23,0.048,4.04872010638409e-70,"ZNF81"
"CALCB",2.03201535349621e-74,1.75158553606988,0.157,0.018,4.05183861487145e-70,"CALCB"
"SAT2",2.04423187038661e-74,-0.030588942969257,0.797,0.315,4.07619834955091e-70,"SAT2"
"SLC22A18",2.07184944546346e-74,0.123341764842897,0.352,0.105,4.13126779425414e-70,"SLC22A18"
"CDRT4",2.17305064722568e-74,1.41978831500216,0.167,0.021,4.33306299056801e-70,"CDRT4"
"SLC39A6",2.18944860419155e-74,0.152453051635318,0.354,0.106,4.36576051675795e-70,"SLC39A6"
"EIF2B2",2.25173786807687e-74,0.16733252740125,0.276,0.069,4.48996530894529e-70,"EIF2B2"
"HIPK3",2.35598514936574e-74,0.201838846220727,0.885,0.382,4.69783438783529e-70,"HIPK3"
"CCNYL1",2.44229424576144e-74,0.102978732753212,0.434,0.144,4.86993472604831e-70,"CCNYL1"
"ADAM10",2.52056974492291e-74,0.381229620261022,0.957,0.478,5.02601607137628e-70,"ADAM10"
"MAP1S",2.55148135686117e-74,0.0111944021211279,0.352,0.105,5.08765382558117e-70,"MAP1S"
"AFTPH",2.55296415753155e-74,0.118516547962563,0.66,0.255,5.09061053011791e-70,"AFTPH"
"AKAP8L",2.61420524160613e-74,-0.123207130479145,0.459,0.155,5.21272525176261e-70,"AKAP8L"
"TMEM263",2.78219742862771e-74,0.105851722362655,0.289,0.076,5.54770167268366e-70,"TMEM263"
"DLGAP4",2.82801713675715e-74,0.0719076511684452,0.393,0.124,5.63906617069375e-70,"DLGAP4"
"RRP15",2.91886034097494e-74,0.112036075807652,0.334,0.097,5.82020751990403e-70,"RRP15"
"SLC30A1",2.95658231264006e-74,0.0644310043991736,0.35,0.104,5.89542513140428e-70,"SLC30A1"
"MBD3",3.16940793095261e-74,-0.125333331645641,0.426,0.141,6.3197994143195e-70,"MBD3"
"DDX23",3.21562613896756e-74,0.0740631778203025,0.351,0.104,6.41195852110132e-70,"DDX23"
"TADA3",3.24610146875374e-74,-0.183267180006606,0.425,0.14,6.47272632869497e-70,"TADA3"
"RTTN",3.28244197976721e-74,0.475655266791533,0.286,0.073,6.54518930765581e-70,"RTTN"
"CHEK2",3.38168607229727e-74,0.993710677134809,0.2,0.035,6.74308202816076e-70,"CHEK2"
"ANKRD36C",3.96871149462567e-74,0.109438918507822,0.412,0.134,7.91361072028359e-70,"ANKRD36C"
"SLC38A2",4.00001876081956e-74,0.0129285392205539,0.825,0.332,7.9760374090742e-70,"SLC38A2"
"ZFP36",4.08402717893451e-74,-1.60525140852175,0.847,0.66,8.14355019479541e-70,"ZFP36"
"TMEM37",4.45680446043896e-74,-0.113397689036572,0.643,0.241,8.88686809411528e-70,"TMEM37"
"CDC42SE1",4.5600111514755e-74,0.00723331912971148,0.731,0.282,9.09266223604214e-70,"CDC42SE1"
"KLHL8",5.15014240599206e-74,0.199768591610654,0.362,0.11,1.02693839575482e-69,"KLHL8"
"FXN",5.50310079837853e-74,0.72674383478518,0.205,0.037,1.09731829919668e-69,"FXN"
"RUFY3",5.52882449469265e-74,0.101568113418122,0.54,0.198,1.10244760424171e-69,"RUFY3"
"MMS22L",5.56379256921841e-74,0.584990923757893,0.283,0.073,1.10942023830215e-69,"MMS22L"
"DZIP3",5.58553065108878e-74,0.677803161773785,0.232,0.05,1.1137548118271e-69,"DZIP3"
"MGA",5.61921666497095e-74,0.0728489576399163,0.621,0.235,1.12047180299521e-69,"MGA"
"SEC31A",5.74685043237719e-74,0.109478648586482,0.834,0.344,1.14592197621601e-69,"SEC31A"
"GNE",5.81431064680482e-74,0.653034521628818,0.246,0.056,1.15937354297288e-69,"GNE"
"FLAD1",5.93746306892828e-74,0.369647942915042,0.228,0.048,1.1839301359443e-69,"FLAD1"
"MRPL32",5.96054167698048e-74,0.145947526727904,0.341,0.1,1.18853201038991e-69,"MRPL32"
"BBIP1",6.23235648662931e-74,0.136309440739453,0.27,0.066,1.24273188343388e-69,"BBIP1"
"ZDHHC12",6.56533436012663e-74,-0.187956145923988,0.479,0.167,1.30912767140925e-69,"ZDHHC12"
"JAM3",6.68209011673506e-74,0.477261753195168,0.257,0.06,1.33240876927697e-69,"JAM3"
"ZNF622",6.81174531129637e-74,-0.123240586714139,0.362,0.11,1.3582620150725e-69,"ZNF622"
"GJC1",7.09915240631298e-74,1.66360110632171,0.14,0.012,1.41557098981881e-69,"GJC1"
"USP45",7.20487159990561e-74,0.56756651306808,0.253,0.058,1.43665139702118e-69,"USP45"
