"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.08031707728382e-133,0.682484996987682,0.637,0.502,1.61121522521039e-128,"0","LMNA"
6.37952882943561e-132,0.565668420661488,0.604,0.438,1.27207804858946e-127,"0","FPR1"
6.53747365890763e-132,0.910005827469787,0.38,0.211,1.30357224758618e-127,"0","SLC12A9"
1.19974696181123e-130,0.871607618525217,0.448,0.291,2.39229544185159e-126,"0","IVNS1ABP"
1.41867755553082e-130,0.585660904723892,0.566,0.404,2.82884304572846e-126,"0","RAB3IL1"
7.49108369058969e-130,0.722406277536574,0.505,0.346,1.49372208790358e-125,"0","ARAP1"
7.22646176389947e-128,0.664884401056805,0.509,0.345,1.44095647572155e-123,"0","GRK2"
6.25036585176788e-127,1.00809202041216,0.378,0.227,1.24632295084252e-122,"0","MAFG"
6.74937107191728e-127,0.795992759350943,0.499,0.354,1.34582459174031e-122,"0","STIP1"
2.81306879312384e-126,0.69456813833897,0.53,0.379,5.60925917348893e-122,"0","DNAJB11"
2.51001851285437e-125,0.843966999214028,0.434,0.283,5.0049769146316e-121,"0","GTF2B"
8.9372530392391e-125,1.049595313535,0.326,0.16,1.78208825602428e-120,"0","PDGFB"
1.47034901143137e-124,0.861496127428855,0.393,0.211,2.93187592879415e-120,"0","NRROS"
4.847645543008e-124,1.13979493973931,0.352,0.209,9.66620521275795e-120,"0","MXD1"
1.08732001975071e-123,1.30968494654179,0.301,0.163,2.16811611938292e-119,"0","RELB"
1.84652731632327e-123,0.561293200621354,0.549,0.382,3.68197546874861e-119,"0","CXCL16"
4.74615389959055e-122,0.817492953584959,0.396,0.223,9.46383087578356e-118,"0","METTL7B"
5.50854492353049e-122,0.764126638055594,0.46,0.314,1.09840385775198e-117,"0","TRIM38"
1.45004287109504e-121,0.758201407622914,0.494,0.365,2.8913854849635e-117,"0","FAM133B"
2.94317038017175e-121,0.826735388109089,0.427,0.275,5.86868173806246e-117,"0","DOK3"
7.32772481191541e-121,0.651507044330625,0.48,0.322,1.46114832749593e-116,"0","YTHDF1"
1.9474333951832e-120,0.839360104256242,0.4,0.239,3.8831821899953e-116,"0","TNFRSF11A"
4.26956234630423e-120,0.59937237410382,0.5,0.333,8.51350731853064e-116,"0","GNPTG"
3.67822654287434e-118,0.857753677342335,0.412,0.264,7.33438372649143e-114,"0","RIPOR1"
3.29434406062739e-117,0.899832122046082,0.364,0.211,6.56892205689101e-113,"0","TOB1"
7.67069923062669e-117,0.659795866038858,0.494,0.347,1.52953742658696e-112,"0","BLOC1S6"
1.13844300585204e-116,1.06408837430416,0.386,0.252,2.27005535366897e-112,"0","ABL2"
3.77645770172624e-115,0.52226870075201,0.58,0.426,7.53025665724213e-111,"0","NFIC"
1.33463601957871e-114,0.68748583787924,0.481,0.326,2.66126422303994e-110,"0","KCNQ1"
6.58419524438873e-114,1.03083523945193,0.332,0.194,1.31288853173111e-109,"0","JOSD1"
1.29306577934993e-113,0.709605658766638,0.514,0.375,2.57837316402376e-109,"0","DDX21"
1.41068542421359e-113,0.509030643749131,0.565,0.406,2.8129067358819e-109,"0","CCND1"
2.28354721278074e-113,0.757537823131001,0.4,0.235,4.55339314228479e-109,"0","LARGE1"
3.47173247583221e-113,0.984574325447308,0.334,0.192,6.92263455680943e-109,"0","MEF2D"
4.17436976180324e-113,0.649186476450181,0.388,0.21,8.32369330503567e-109,"0","ADA2"
2.04007368719026e-112,0.682008820860437,0.409,0.246,4.06790693225737e-108,"0","RFLNB"
9.27709038016933e-112,0.658474114363262,0.458,0.3,1.84985182180577e-107,"0","WLS"
2.34843102925807e-111,0.635036419646992,0.46,0.305,4.68277147234059e-107,"0","SIPA1"
6.69785688730359e-111,0.897804815447367,0.337,0.192,1.33555266332834e-106,"0","CBX4"
1.34572406157899e-110,0.518397533818406,0.422,0.232,2.68337377878851e-106,"0","NAV3"
2.24663270696756e-107,0.689798760795556,0.456,0.314,4.47978561769332e-103,"0","PI4K2A"
6.3901766405061e-107,1.02315084580866,0.336,0.207,1.27420122211692e-102,"0","SERPINB9"
6.50875575546999e-107,0.634932671177469,0.486,0.35,1.29784589764072e-102,"0","G3BP2"
1.2402684587756e-106,0.697766908673911,0.421,0.271,2.47309530679855e-102,"0","TPCN1"
1.24977064079566e-106,0.632704664185531,0.513,0.357,2.49204265774655e-102,"0","ARIH1"
4.63962783847536e-106,0.863681621009903,0.33,0.189,9.25141790991988e-102,"0","PIK3CG"
6.73007999624421e-105,0.793638430444298,0.346,0.205,1.34197795125109e-100,"0","DDX39B"
9.41246184440187e-105,0.767004955131212,0.428,0.289,1.87684489177373e-100,"0","MLXIP"
1.800486763633e-104,0.834335429007565,0.393,0.26,3.59017060668421e-100,"0","ZBTB1"
