"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.35927594577139e-73,1.73111069169243,0.3,0.148,6.28888596104821e-69,"0","AGR2"
4.46215559397326e-73,1.2144355714163,0.536,0.459,1.18943219512951e-68,"0","WDR83OS"
5.49482782265378e-73,1.02320996939292,0.578,0.501,1.46470130440659e-68,"0","STMN1"
7.77000328762064e-73,0.942944202440305,0.609,0.544,2.07117207634816e-68,"0","ATP5PO"
2.91232802184315e-72,0.703583762618766,0.803,0.789,7.76310157502511e-68,"0","ASAH1"
3.15313319373169e-72,1.00141513297267,0.591,0.483,8.40499184121119e-68,"0","CCL4"
3.00167639521158e-71,0.765398646002498,0.761,0.723,8.00126859907599e-67,"0","ARPC1B"
3.17150944468725e-71,1.101832744407,0.523,0.446,8.45397557575833e-67,"0","DNPH1"
3.18082708937544e-71,0.784263465679503,0.699,0.634,8.47881268943919e-67,"0","HCST"
3.68898910699195e-71,0.975895298781976,0.618,0.532,9.83336936359774e-67,"0","TUBB"
1.50656294063236e-70,0.790718595251517,0.737,0.693,4.01589417454961e-66,"0","ATP6AP2"
1.65748122709066e-69,0.570378312014248,0.815,0.754,4.41818195893287e-65,"0","IFITM3"
5.60506369504211e-69,1.03567510916603,0.577,0.518,1.49408577855042e-64,"0","LAMTOR5"
6.9975399473635e-69,0.723927048068197,0.747,0.696,1.86526424836921e-64,"0","ATP6V0B"
2.60639483573028e-68,0.773468701822869,0.725,0.677,6.94760607412264e-64,"0","AP2M1"
7.43588785461698e-68,1.31963486542612,0.464,0.385,1.9821102665267e-63,"0","SMDT1"
3.57749167765296e-67,1.21124220503365,0.514,0.445,9.53616181595173e-63,"0","GPSM3"
2.32114133528718e-66,1.0265137790146,0.614,0.541,6.18723434334151e-62,"0","MIF"
4.12501758726052e-66,0.590918262765575,0.829,0.803,1.09956468806016e-61,"0","CLTA"
4.7110482564879e-66,0.657026818785517,0.801,0.773,1.25577702324941e-61,"0","ARPC5"
1.605939569359e-65,0.760935775349257,0.727,0.684,4.28079251608336e-61,"0","PEBP1"
1.7112422481447e-65,0.825867781117255,0.642,0.561,4.56148733665453e-61,"0","FABP5"
1.9749686995734e-65,0.902929001151679,0.625,0.568,5.26447656558284e-61,"0","ATP5PD"
3.75085490226531e-63,1.1527395998789,0.49,0.42,9.99827882747842e-59,"0","TIMM8B"
5.34012905493883e-63,0.673192772340961,0.746,0.667,1.4234648008845e-58,"0","JUN"
6.08839732826385e-63,0.947585123378825,0.591,0.54,1.62292319182201e-58,"0","NDUFA11"
2.54989160667318e-62,1.48054393672572,0.359,0.263,6.79699106674803e-58,"0","NUDT14"
3.45472806287551e-62,1.00265084301084,0.567,0.513,9.20892312440096e-58,"0","C19orf53"
4.8510204888643e-62,0.924197601430303,0.608,0.566,1.29308802151167e-57,"0","LAMTOR1"
6.77630956646836e-62,0.70262946994221,0.785,0.762,1.80629307803781e-57,"0","KCTD12"
7.87233165260839e-62,0.940414546366449,0.592,0.534,2.09844872531929e-57,"0","LAMTOR2"
1.48914745207532e-61,1.12763001227672,0.54,0.48,3.96947144825198e-57,"0","DDAH2"
1.90346433446456e-61,1.07542968911356,0.526,0.47,5.07387452994873e-57,"0","NDUFA2"
3.4103880619275e-61,1.03788411526006,0.534,0.454,9.09073041787395e-57,"0","RGS2"
7.11076875255048e-61,0.80486579917402,0.663,0.601,1.89544651867986e-56,"0","GADD45B"
1.27790361959051e-60,1.30437481223021,0.434,0.362,3.40637988838048e-56,"0","NDUFA6"
1.3898838577606e-60,1.16719504486694,0.504,0.44,3.70487441124666e-56,"0","CSNK2B"
1.51113995676687e-60,1.0755704932976,0.549,0.495,4.02809466875777e-56,"0","ADI1"
1.52131383174998e-60,0.895083819083149,0.611,0.565,4.05521414991275e-56,"0","TMEM258"
1.72515893844507e-60,1.00091943080605,0.558,0.502,4.59858366631919e-56,"0","NDUFB8"
4.12615662723465e-60,1.05486175110093,0.455,0.336,1.09986831055567e-55,"0","PRDX2"
