"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"TBL1XR1",2.98674943522599e-201,0.795805055968845,0.944,0.389,5.95557837384062e-197,"TBL1XR1"
"CREM",3.06386832533831e-201,0.756412164895107,0.976,0.497,6.1093534407246e-197,"CREM"
"TMEM181",3.10522930875578e-201,0.895497924801304,0.541,0.126,6.19182724165903e-197,"TMEM181"
"TBC1D14",4.25302213226373e-201,0.799574644512606,0.959,0.397,8.48052613173389e-197,"TBC1D14"
"HELZ2",8.86025992145001e-201,2.31525139326098,0.261,0.022,1.76673582833713e-196,"HELZ2"
"GIMAP5",1.09268882051261e-200,0.76138587700581,0.554,0.131,2.17882150810214e-196,"GIMAP5"
"HECTD1",1.23693169149363e-200,0.790857118388491,0.805,0.252,2.46644179283831e-196,"HECTD1"
"DOCK11",1.85157773551426e-200,0.746508072255942,0.887,0.303,3.69204600461544e-196,"DOCK11"
"FAM135A",2.36544269463702e-200,0.963296721915778,0.516,0.117,4.71669273310622e-196,"FAM135A"
"UNC13B",2.57079337690179e-200,1.41636366919268,0.361,0.056,5.12616199354216e-196,"UNC13B"
"ATP11C",2.76874496059348e-200,0.853476209731586,0.63,0.167,5.5208774514234e-196,"ATP11C"
"NUP205",3.34618607789353e-200,0.927898978416697,0.504,0.112,6.6722950393197e-196,"NUP205"
"TRAK1",3.62914311553624e-200,0.802637175098744,0.73,0.213,7.23651137237925e-196,"TRAK1"
"FBXL5",4.55601302859423e-200,0.803297108293979,0.873,0.3,9.0846899790169e-196,"FBXL5"
"SMC5",5.40192422820232e-200,0.800360040424693,0.696,0.197,1.07714369110354e-195,"SMC5"
"NUTM2A-AS1",5.72608500613385e-200,0.977006188870107,0.57,0.141,1.14178135022309e-195,"NUTM2A-AS1"
"CCDC7",5.75328754998598e-200,1.29614226391508,0.392,0.068,1.1472055374672e-195,"CCDC7"
"DPH6",6.76228808481314e-200,0.979952681173741,0.546,0.135,1.34840024411174e-195,"DPH6"
"GALNT10",1.00814676316838e-199,0.832455295342559,0.563,0.136,2.01024464575774e-195,"GALNT10"
"RALGAPB",1.05465979380274e-199,0.857757865065248,0.558,0.133,2.10299162884267e-195,"RALGAPB"
"CYTH1",1.06509575690049e-199,0.788773792722653,0.965,0.446,2.12380093925958e-195,"CYTH1"
"BBX",1.08133541455974e-199,0.842147791295177,0.858,0.304,2.15618281663212e-195,"BBX"
"ANGPTL4",2.21353475844296e-199,0.986995430015215,0.397,0.07,4.41378830833525e-195,"ANGPTL4"
"GLIPR2",2.42217054238799e-199,0.946422617992273,0.558,0.137,4.82980806152165e-195,"GLIPR2"
"CTNNAL1",3.32990764585696e-199,1.14265795009299,0.487,0.109,6.63983584583878e-195,"CTNNAL1"
"C1orf54",4.85657237139712e-199,0.815381766124007,0.488,0.108,9.68400530856585e-195,"C1orf54"
"SLC48A1",5.6625195875674e-199,0.860482933208677,0.52,0.12,1.12910640576094e-194,"SLC48A1"
"PLXDC2",1.71599963642373e-198,0.76434175904998,0.919,0.403,3.42170327502892e-194,"PLXDC2"
"MAPK6",2.3132634167434e-198,0.854879504640012,0.604,0.156,4.61264725298633e-194,"MAPK6"
"SMARCE1",2.60977096844598e-198,0.704492195260424,0.601,0.151,5.20388331108128e-194,"SMARCE1"
"MAP3K20",3.33133561289592e-198,1.85490408885061,0.331,0.047,6.64268321211446e-194,"MAP3K20"
"PHC2",6.61949462129802e-198,0.622159945508506,0.655,0.176,1.31992722748683e-193,"PHC2"
"LRRC8C",7.19695596721924e-198,0.800265531398479,0.613,0.16,1.43507301986352e-193,"LRRC8C"
"INPP4A",1.04101714780757e-197,0.753584851659465,0.638,0.169,2.07578819272829e-193,"INPP4A"
"PPP3CA",1.22415181469353e-197,0.738766875946702,0.96,0.426,2.44095871849889e-193,"PPP3CA"
"GFPT1",1.48782348944748e-197,0.880720097245912,0.542,0.13,2.96672003795828e-193,"GFPT1"
"ABCC3",1.55245594389476e-197,3.16009496873541,0.217,0.009,3.09559715212615e-193,"ABCC3"
"NEK7",1.70383261894214e-197,0.670769555747857,0.767,0.232,3.39744224217064e-193,"NEK7"
"TRRAP",9.8423208962462e-197,0.791844245214443,0.558,0.134,1.96255878671149e-192,"TRRAP"
"INPP5B",1.33793486427347e-196,1.05651360998144,0.449,0.091,2.66784211936131e-192,"INPP5B"
"PITPNA",1.36368269446771e-196,0.786107319093867,0.758,0.231,2.71918329276861e-192,"PITPNA"
"MAN2A1",1.46319250590604e-196,0.779822127948302,0.726,0.214,2.91760585677664e-192,"MAN2A1"
"AFG1L",1.70505984805086e-196,1.52425703034264,0.337,0.049,3.39988933701341e-192,"AFG1L"
"ADAM17",1.98450460065142e-196,0.823159949461523,0.742,0.221,3.95710217369892e-192,"ADAM17"
"SLC36A1",2.04071815224728e-196,0.733118577095023,0.676,0.185,4.06919199558108e-192,"SLC36A1"
"NCEH1",2.62244742526892e-196,0.789876070718747,0.755,0.228,5.22916016598622e-192,"NCEH1"
"ATG9A",4.69569874406721e-196,2.29803693591013,0.241,0.017,9.36322329567001e-192,"ATG9A"
"MIER1",5.03800391939497e-196,0.699973862977649,0.774,0.231,1.00457798152736e-191,"MIER1"
"ARHGEF11",9.21666392847229e-196,0.804938234451579,0.599,0.154,1.83780278733737e-191,"ARHGEF11"
"WWC2",1.15170143546163e-195,0.756134046786111,0.683,0.194,2.29649266231049e-191,"WWC2"
